mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3685892581939697,0.08762725141653449,0.005310535430908203,0.0003995973909466868,0.8,0.05,3,400,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__n_estimators': 400, 'clf__subsample': 0.8}",0.7582894271405433,0.7433788733213185,0.7694051585544863,0.7557701717188191,0.7615648081269368,0.7576816877724208,0.00849837787876022,1
0.3668168544769287,0.017054030362591045,0.008722734451293946,0.0017434249031505118,0.8,0.05,3,800,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__n_estimators': 800, 'clf__subsample': 0.8}",0.7544984454415132,0.7383535840939481,0.7599035392250519,0.7483142664088166,0.7508795638295394,0.7503898797997738,0.007166734305225372,3
0.26090006828308104,0.010035674198246105,0.008094882965087891,0.0014334020069077084,0.8,0.05,5,400,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 5, 'clf__n_estimators': 400, 'clf__subsample': 0.8}",0.7455434438590285,0.7353746875181676,0.7554486358023254,0.7456977096390875,0.7467578461753536,0.7457644645987924,0.006368214082976727,4
0.42951102256774903,0.009691670290290224,0.01227726936340332,0.0013219665334467652,0.8,0.05,5,800,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 5, 'clf__n_estimators': 800, 'clf__subsample': 0.8}",0.7338749464747827,0.722349863380036,0.7404436263659451,0.7344812320883525,0.7270416365712156,0.7316382609760663,0.006293218449028238,6
0.18465323448181153,0.004084082995299788,0.006297540664672851,0.0017842812841254952,0.8,0.1,3,400,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 400, 'clf__subsample': 0.8}",0.7526064453670434,0.736302540549968,0.7643957221743284,0.7484750343670634,0.7522379365782056,0.7508035358073217,0.009008399426075302,2
0.3537917613983154,0.014169772319832248,0.008200883865356445,0.0009890768590306083,0.8,0.1,3,800,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 800, 'clf__subsample': 0.8}",0.7458739038966358,0.7298540782512645,0.7480859293086978,0.7377501805727067,0.7420652857708707,0.7407258755600351,0.006473288870908533,5
0.22293829917907715,0.004311141104024445,0.007012796401977539,0.0005508361554201021,0.8,0.1,5,400,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 400, 'clf__subsample': 0.8}",0.733726006739523,0.722752165571769,0.7382487942403132,0.7260979985554183,0.7227987604557422,0.728724745112553,0.0062194682674415165,7
0.4822784423828125,0.032879224113328054,0.012175703048706054,0.0030322605285288892,0.8,0.1,5,800,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 800, 'clf__subsample': 0.8}",0.7202981587325229,0.7094715423521889,0.7211211817609916,0.7139029334327454,0.701989794729607,0.7133567222016112,0.007114357071262412,8
