mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__depth,param_clf__iterations,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9527838230133057,0.06685019954039229,0.004814720153808594,0.0004887547748732563,4,400,0.05,"{'clf__depth': 4, 'clf__iterations': 400, 'clf__learning_rate': 0.05}",0.7601860815817401,0.7461008080925529,0.765199561965563,0.7623500081548964,0.766681423145926,0.7601035765881357,0.007353474276881415,1
0.7950901985168457,0.017493186361878858,0.0036844253540039063,0.0007588797921639427,4,400,0.1,"{'clf__depth': 4, 'clf__iterations': 400, 'clf__learning_rate': 0.1}",0.7557388341742222,0.7421708040230219,0.7626296046040215,0.7513898273491926,0.7565903213029194,0.7537038782906755,0.006789813292788851,4
1.483743143081665,0.07915129652575857,0.004818058013916016,0.000943864106059697,4,800,0.05,"{'clf__depth': 4, 'clf__iterations': 800, 'clf__learning_rate': 0.05}",0.7551360936830934,0.7461356897854776,0.7604510822712552,0.7547776043244251,0.7546774155968219,0.7542355771322147,0.004594357929625842,3
1.9669923782348633,0.16790940119877315,0.005983924865722657,0.0005426646027884015,4,800,0.1,"{'clf__depth': 4, 'clf__iterations': 800, 'clf__learning_rate': 0.1}",0.7484338055964105,0.7392337654787512,0.7531163354225401,0.7413010554765955,0.7425662294088865,0.7449302382766367,0.005108746979569848,7
1.7302871704101563,0.20610212816614185,0.003042316436767578,0.0006960049919575921,6,400,0.05,"{'clf__depth': 6, 'clf__iterations': 400, 'clf__learning_rate': 0.05}",0.7544379386740641,0.746470554037556,0.7647498776765536,0.7576574477504135,0.7604021528926582,0.756743594206249,0.0061509699513105885,2
1.4041295051574707,0.017491129388958783,0.0033868789672851563,0.0004876489988337566,6,400,0.1,"{'clf__depth': 6, 'clf__iterations': 400, 'clf__learning_rate': 0.1}",0.7412451361867705,0.735975815359572,0.7492858640695264,0.747857592208579,0.7525361727906056,0.7453801161230106,0.005968933468023006,6
2.7606763362884523,0.029205073586997022,0.003671741485595703,0.0006337941425816779,6,800,0.05,"{'clf__depth': 6, 'clf__iterations': 800, 'clf__learning_rate': 0.05}",0.7455899875262971,0.7437753618975641,0.7564551830191757,0.7468580349029568,0.7486125026212166,0.7482582139934422,0.004392988015452109,5
2.6865090847015383,0.10636597218395631,0.0038134098052978516,0.000859636781150454,6,800,0.1,"{'clf__depth': 6, 'clf__iterations': 800, 'clf__learning_rate': 0.1}",0.7306634334332471,0.7324574152665542,0.7385377105710759,0.7331298492509144,0.7419348074279456,0.7353446431899474,0.004213812194306757,8
