mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__n_estimators,param_clf__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.175407075881958,0.0053698919503484535,0.01721930503845215,0.000440084661535656,0.8,0.05,300,31,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__n_estimators': 300, 'clf__num_leaves': 31}",0.7401350697224136,0.7404150921458055,0.7459842959994409,0.7455765511778001,0.7452806449358094,0.7434783307962539,0.0026264634878184947,1
0.2903899669647217,0.012381609923574143,0.025193262100219726,0.004422688500579067,0.8,0.05,300,63,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__n_estimators': 300, 'clf__num_leaves': 63}",0.7351246439409452,0.7378036160688332,0.7513968172604208,0.7388545865467507,0.7412777557725018,0.7408914839178904,0.005611622878576871,2
0.34154019355773924,0.019475019384731364,0.030097579956054686,0.001031868477601027,0.8,0.05,600,31,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__n_estimators': 600, 'clf__num_leaves': 31}",0.7283688306369034,0.7391663275390966,0.7364244274097718,0.7368531419650971,0.7393299005102635,0.7360285256122265,0.00400630839120929,5
0.5141579627990722,0.005790706869012432,0.042320632934570314,0.0026325619860385193,0.8,0.05,600,63,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__n_estimators': 600, 'clf__num_leaves': 63}",0.7337166980060692,0.7331829544793907,0.7464782497262284,0.7332556676530207,0.7366178149537501,0.7366502769636918,0.005074281929220961,4
0.1593153476715088,0.004557447528872437,0.016588258743286132,0.00105824690213386,0.8,0.1,300,31,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__n_estimators': 300, 'clf__num_leaves': 31}",0.7263185820937204,0.7440962734724725,0.7388289568722477,0.7380064773177382,0.7368531419650971,0.7368206863442552,0.005808074824984695,3
0.27242379188537597,0.0071411852878828265,0.021126365661621092,0.00046668782759058035,0.8,0.1,300,63,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__n_estimators': 300, 'clf__num_leaves': 63}",0.7251340457617337,0.7333689901749897,0.742377501805727,0.7335212842796897,0.7323586290454109,0.7333520902135102,0.005477411548414933,6
0.3222517490386963,0.007994242774238847,0.030005216598510742,0.0014522482927830649,0.8,0.1,600,31,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__n_estimators': 600, 'clf__num_leaves': 31}",0.7172332582428835,0.7370083134701471,0.7305971714159231,0.7342598848994618,0.7288660034017568,0.7295929262860344,0.006798040733729433,8
0.5253864288330078,0.025699885037316354,0.04979782104492188,0.01840521641221011,0.8,0.1,600,63,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__n_estimators': 600, 'clf__num_leaves': 63}",0.7233863310557965,0.7359107028661124,0.735681166849181,0.7283044805330973,0.7267503902700436,0.7300066143148461,0.0049877292018932215,7
