method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,lr,25,internal_train,0.7696908749372234,0.6650905560394446,0.7017933896546613,0.592274678111588,0.6977829638273045,0.6407142857142857,0.19533814180235984,0.7042624521072797,0.7910166756320602,0.7582270788981673,0.7806774514271574,0.6477970351086489,0.683157620099372
mean_mode,lr,25,internal_val,0.7390990479473583,0.6397392445291443,0.6853388658367912,0.5766773162939297,0.6551724137931034,0.6134239592183517,0.2065803814675824,0.7039106145251397,0.7682926829268293,0.7140786891425923,0.763443860841484,0.5983105911940765,0.6803335461776825
mean_mode,lr,25,internal_test,0.7557919070455951,0.6584674949177123,0.6804979253112033,0.5642135642135642,0.7096188747731398,0.6286173633440515,0.20482588443418515,0.6625698324022347,0.7875166002656042,0.7300459848800963,0.7803917529331916,0.6146294835833933,0.7014130004506538
mean_mode,lr,25,external_main,0.6488598785328727,0.4606393178443814,0.6857453359898569,0.443092340730136,0.39276649746192893,0.4164143962327615,0.20507107798458504,0.8027883396704689,0.7679437439379243,0.6333545843115789,0.6657521002158312,0.43965383663517177,0.48695468586984114
mean_mode,lr,25,external_transfer,0.6488598785328727,0.4606393178443814,0.6857453359898569,0.443092340730136,0.39276649746192893,0.4164143962327615,0.20507107798458504,0.8027883396704689,0.7679437439379243,0.6305751129284336,0.6637513387735843,0.4350740216262608,0.4837776785333013
mean_mode,lr,30,internal_train,0.769986688394426,0.6664054427522729,0.7004594634652438,0.5914228723404256,0.691948658109685,0.6377487004839577,0.1952137538987388,0.7056992337164751,0.7881786573950255,0.7580405002897855,0.7792535438553477,0.6466455395554712,0.6840010504426332
mean_mode,lr,30,internal_val,0.7381662594166016,0.6381716939685855,0.6881051175656985,0.5796178343949044,0.6606170598911071,0.6174724342663274,0.20683556765319794,0.7050279329608938,0.7713936430317848,0.7132632712966851,0.7632125924779126,0.5942878518023518,0.6772152837964402
mean_mode,lr,30,internal_test,0.7552788733536789,0.660732672900332,0.6804979253112033,0.5642135642135642,0.7096188747731398,0.6286173633440515,0.20518391433133196,0.6625698324022347,0.7875166002656042,0.7324827759079847,0.7836538025575502,0.6245169368953022,0.7008834008380826
mean_mode,lr,30,external_main,0.6497498118160236,0.4605498858419675,0.6870132222423474,0.44722222222222224,0.4086294416243655,0.4270557029177719,0.2062233219957449,0.7982256020278834,0.7716246018132811,0.6327775229617345,0.6668290856914044,0.4271843455410427,0.48823258914177553
mean_mode,lr,30,external_transfer,0.6497498118160236,0.4605498858419675,0.6870132222423474,0.44722222222222224,0.4086294416243655,0.4270557029177719,0.2062233219957449,0.7982256020278834,0.7716246018132811,0.6348312616797317,0.6646976283312812,0.43395507694528673,0.48551079533643454
mean_mode,lr,35,internal_train,0.7701299381101618,0.6665495814745043,0.6998666073810582,0.5906976744186047,0.691559704395177,0.6371617989607598,0.19516632413352303,0.7049808429118773,0.7877976986887878,0.7591240324956913,0.7823221173579997,0.6477222930136561,0.6872661744008436
mean_mode,lr,35,internal_val,0.7390442973162052,0.6396458560705136,0.6867219917012448,0.5780254777070064,0.6588021778584392,0.6157760814249363,0.2064726124283964,0.7039106145251397,0.7701711491442543,0.7108054178226073,0.766424770030565,0.5987827148037832,0.6804088582466998
mean_mode,lr,35,internal_test,0.7562664125155887,0.6614890339524311,0.6811894882434302,0.5652173913043478,0.7078039927404719,0.628525382755842,0.20473185571326688,0.664804469273743,0.7870370370370371,0.7298919270477938,0.779945614037358,0.6230261748474202,0.7081234098036567
mean_mode,lr,35,external_main,0.6517007327916209,0.4618116569659634,0.6895489947473283,0.45188284518828453,0.41116751269035534,0.4305647840531561,0.20544234334330214,0.8007604562737642,0.772938585759726,0.6366116075399578,0.6668214837370847,0.43283287958067024,0.4870769595702825
mean_mode,lr,35,external_transfer,0.6517007327916209,0.4618116569659634,0.6895489947473283,0.45188284518828453,0.41116751269035534,0.4305647840531561,0.20544234334330214,0.8007604562737642,0.772938585759726,0.6384866964257194,0.66464475177933,0.4384214291958769,0.49016683261480704
mean_mode,lr,40,internal_train,0.7701786504647327,0.6665211524053278,0.700904105528383,0.5920133111480865,0.691948658109685,0.6380918220946915,0.19515774565002023,0.7064176245210728,0.7883484767504009,0.7583211631228146,0.782472477806328,0.6473439643673655,0.6860354937370727
mean_mode,lr,40,internal_val,0.7388841010250536,0.6388995216965869,0.6881051175656985,0.5798722044728435,0.6588021778584392,0.616822429906542,0.20653494921567828,0.7061452513966481,0.7707317073170732,0.7137877064262215,0.7628044807447378,0.5952388665935037,0.6854604648399655
mean_mode,lr,40,internal_test,0.756051465593284,0.6616114747408226,0.6811894882434302,0.5652173913043478,0.7078039927404719,0.628525382755842,0.2048093335840291,0.664804469273743,0.7870370370370371,0.7325140124987841,0.779403402255114,0.614625733018713,0.703418117435772
mean_mode,lr,40,external_main,0.6520737230832577,0.4619475350822367,0.6915413874298134,0.45499645641389086,0.4073604060913706,0.4298627385336458,0.20495686149637019,0.8050697084917617,0.7727493917274939,0.6382380685900536,0.6670955014026033,0.43464497273786823,0.48651018149827113
mean_mode,lr,40,external_transfer,0.6520737230832577,0.4619475350822367,0.6915413874298134,0.45499645641389086,0.4073604060913706,0.4298627385336458,0.20495686149637019,0.8050697084917617,0.7727493917274939,0.6365442140013365,0.6671152506953856,0.43832055416094967,0.4879133362774804
mean_mode,lr,42,internal_train,0.7701739003116101,0.6665040628390809,0.7010523195494294,0.5921490352628077,0.692337611824193,0.6383360229514076,0.19515844621959638,0.7064176245210728,0.7885592087677091,0.7589418925874505,0.7818914331768038,0.6461544107951102,0.6840882691179178
mean_mode,lr,42,internal_val,0.7388861288262073,0.6388958284082158,0.6881051175656985,0.5798722044728435,0.6588021778584392,0.616822429906542,0.20653261484211607,0.7061452513966481,0.7707317073170732,0.7140362952431805,0.768018427030494,0.5883583903269425,0.6810792520263091
mean_mode,lr,42,internal_test,0.7560332153828997,0.6615200860345978,0.6811894882434302,0.5652173913043478,0.7078039927404719,0.628525382755842,0.20481470935511129,0.664804469273743,0.7870370370370371,0.7306399956067531,0.7822689968419271,0.6197444629296208,0.7036667140319319
mean_mode,lr,42,external_main,0.65206198168986,0.46194060099905043,0.6913602608223148,0.4546742209631728,0.4073604060913706,0.42971887550200805,0.2049630386914665,0.8048162230671736,0.7726940861523485,0.6344360437264243,0.6673892101339634,0.43713891136334365,0.48584970105136
mean_mode,lr,42,external_transfer,0.65206198168986,0.46194060099905043,0.6913602608223148,0.4546742209631728,0.4073604060913706,0.42971887550200805,0.2049630386914665,0.8048162230671736,0.7726940861523485,0.6349758496348613,0.6661350727744485,0.43867106369456443,0.48759539435657856
