method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,lgb,5,internal_train,0.9569625415964389,0.932418142305323,0.8746109381947532,0.7845595513032002,0.9249319330999611,0.8489825062477686,0.12202106809280226,0.8436302681992337,0.9480624327233584,0.9528716083962975,0.9608740889588298,0.9246093067995161,0.9386295191627972
mean_mode,lgb,5,internal_val,0.5814081051212118,0.44322563715346175,0.5795297372060858,0.4558139534883721,0.5335753176043557,0.4916387959866221,0.2571885455870583,0.6078212290502794,0.6791510611735331,0.5563990400440149,0.610239701648543,0.4101077294942611,0.48328908370517365
mean_mode,lgb,5,internal_test,0.57988319865354,0.45166936299960847,0.5705394190871369,0.4437299035369775,0.5009074410163339,0.47058823529411764,0.2571060597534322,0.6134078212290502,0.6662621359223301,0.5523572560099814,0.6096093693642661,0.41501701798766844,0.49492273869736453
mean_mode,lgb,5,external_main,0.4944940907014598,0.28233591884062237,0.5819597898931353,0.2854630715123095,0.309010152284264,0.2967702620353443,0.26487579784460774,0.691001267427123,0.7145478374836173,0.4781129931239887,0.5113338303939126,0.2677785518326195,0.2999732015172416
mean_mode,lgb,5,external_transfer,0.4944940907014598,0.28233591884062237,0.5819597898931353,0.2854630715123095,0.309010152284264,0.2967702620353443,0.26487579784460774,0.691001267427123,0.7145478374836173,0.47875196038999723,0.5109174673084453,0.26751188245255053,0.3016749763791593
mean_mode,lgb,10,internal_train,0.9820169448207311,0.9728230747644019,0.9223358529716911,0.8664518438954529,0.941267989109296,0.9023117076808352,0.08605598638486633,0.9106800766283525,0.9618108244815377,0.979402351763124,0.9847100102167788,0.9686903894342933,0.9766812233194822
mean_mode,lgb,10,internal_val,0.6894240030822578,0.5704826308165961,0.6466113416320886,0.5333333333333333,0.5807622504537205,0.5560382276281495,0.22483319606961777,0.6871508379888268,0.7269503546099291,0.6584226463685051,0.7190065753232989,0.5288781599636782,0.6189141623456954
mean_mode,lgb,10,internal_test,0.7068752598120227,0.6049841963126543,0.6625172890733056,0.5510534846029174,0.617059891107078,0.5821917808219178,0.21862510157233417,0.6905027932960894,0.7454764776839565,0.6835745715553595,0.733451250229222,0.568953641928333,0.6511671660544007
mean_mode,lgb,10,external_main,0.6184893973609208,0.4078995102716427,0.6649157761275132,0.4060356652949246,0.3756345177664975,0.3902439024390244,0.2260317544447202,0.7804816223067174,0.7578144228402658,0.6016204818293759,0.6330119500751756,0.3845001793345095,0.4363876525706648
mean_mode,lgb,10,external_transfer,0.6184893973609208,0.4078995102716427,0.6649157761275132,0.4060356652949246,0.3756345177664975,0.3902439024390244,0.2260317544447202,0.7804816223067174,0.7578144228402658,0.6009366803437637,0.6353263316343017,0.3881659103223829,0.4316572900874002
mean_mode,lgb,15,internal_train,0.9868736503976716,0.9795949552720573,0.9352304728027271,0.8832614942528736,0.9564371839751069,0.9183940242763772,0.07745272118786849,0.9221743295019157,0.9717385818824124,0.9851774031212279,0.9886349842340945,0.9765061400975826,0.9824901619563463
mean_mode,lgb,15,internal_val,0.6980543247929107,0.5917567591526759,0.6521438450899032,0.5394736842105263,0.5952813067150635,0.5660051768766178,0.22201461389212265,0.6871508379888268,0.733890214797136,0.6685495430907589,0.7304848205964888,0.5461836162500602,0.638758387673161
mean_mode,lgb,15,internal_test,0.713388557118089,0.6088603392457083,0.6604426002766252,0.5477707006369427,0.6243194192377496,0.5835453774385072,0.2175674186879471,0.6826815642458101,0.7469437652811736,0.6862195028935065,0.7396036319020355,0.5702202603515822,0.6551575443780452
mean_mode,lgb,15,external_main,0.6269905682834405,0.4244991529633871,0.6741532331099439,0.42041399000713775,0.3737309644670051,0.39570036949949616,0.22220285908080326,0.794169835234474,0.7604368932038835,0.6128297387882876,0.6434728847396315,0.4052979696669474,0.4517322904137092
mean_mode,lgb,15,external_transfer,0.6269905682834405,0.4244991529633871,0.6741532331099439,0.42041399000713775,0.3737309644670051,0.39570036949949616,0.22220285908080326,0.794169835234474,0.7604368932038835,0.6086746821071897,0.6416774421071191,0.40379548041525287,0.4533569795450414
mean_mode,lgb,20,internal_train,0.9923540231375302,0.9882583891367341,0.9519786571809693,0.9159570529433543,0.9622714896927266,0.9385432473444613,0.06781068576874566,0.9456417624521073,0.9760257043994068,0.9910262096200099,0.9936173815185472,0.9864146153299084,0.9901957202861121
mean_mode,lgb,20,internal_val,0.7095337071246794,0.6112317133963701,0.6659751037344398,0.5574324324324325,0.5989110707803993,0.5774278215223098,0.21643392777752035,0.7072625698324022,0.7412177985948478,0.6785805549511469,0.7383586715024139,0.5762225328141168,0.6553711851567693
mean_mode,lgb,20,internal_test,0.7195733506372365,0.611299248930431,0.6770401106500692,0.57,0.6206896551724138,0.5942658557775847,0.2151868702600776,0.711731843575419,0.7529550827423168,0.6954906424272496,0.7444647001394328,0.5662159152423049,0.6533651633590122
mean_mode,lgb,20,external_main,0.6275260884110839,0.42716817647420846,0.660387610940047,0.40922890103217974,0.4276649746192893,0.41824387216878683,0.2316739124893287,0.7533586818757921,0.7671657201858544,0.6103386732786091,0.6437475789436543,0.4022483428524521,0.449445201010422
mean_mode,lgb,20,external_transfer,0.6275260884110839,0.42716817647420846,0.660387610940047,0.40922890103217974,0.4276649746192893,0.41824387216878683,0.2316739124893287,0.7533586818757921,0.7671657201858544,0.6132575911949921,0.6435162041362344,0.40252644936895504,0.4546343338375517
