method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,adaboost,5,internal_train,0.742621615096769,0.6177548199627287,0.698236253149548,0.637109174782163,0.4834694671334111,0.5497567448031845,0.2005907086323268,0.8304597701149425,0.7231025854879066,0.7316268437351737,0.7521934136617321,0.5974499203198564,0.6371556322861417
mean_mode,adaboost,5,internal_val,0.7190197609222438,0.5851376542115518,0.6839557399723375,0.6140776699029126,0.4591651542649728,0.5254413291796469,0.2058450593470615,0.8223463687150838,0.7117988394584139,0.6917866190964607,0.7479480605989206,0.5479160476469875,0.6328876998528008
mean_mode,adaboost,5,internal_test,0.7256091007715784,0.603952642012391,0.6970954356846473,0.621505376344086,0.5245009074410163,0.5688976377952756,0.20334901948410636,0.8033519553072626,0.7329255861365953,0.7006007455854781,0.7488162250821332,0.5624447506551684,0.6472730850674728
mean_mode,adaboost,5,external_main,0.6618616220493718,0.4509643355848208,0.6995109581597536,0.47163362952836635,0.43781725888324874,0.45409674234945707,0.20303936925539734,0.8040557667934094,0.7816658452439625,0.6463448204348113,0.6773394870489003,0.42746073505905946,0.47655504676453825
mean_mode,adaboost,5,external_transfer,0.6618616220493718,0.4509643355848208,0.6995109581597536,0.47163362952836635,0.43781725888324874,0.45409674234945707,0.20303936925539734,0.8040557667934094,0.7816658452439625,0.6458835967564053,0.6748760671952545,0.42435209398465096,0.47273425972042277
mean_mode,adaboost,10,internal_train,0.7578148401489648,0.6470700979650158,0.7052023121387283,0.6634831460674158,0.45935433683391674,0.5428637094920707,0.19770180101336945,0.8565613026819924,0.7201530098651098,0.7462650104837905,0.7709988262715338,0.6251721558912946,0.6696719737953261
mean_mode,adaboost,10,internal_val,0.7344168550831904,0.6139719124204908,0.7033195020746889,0.6596858638743456,0.4573502722323049,0.5401929260450161,0.20283453259359244,0.8547486033519553,0.7189849624060151,0.7135163994203345,0.7562030669225634,0.5710472034443892,0.6573564753886674
mean_mode,adaboost,10,internal_test,0.7478479960255097,0.6468856477860796,0.7102351313969572,0.6563981042654028,0.5027223230490018,0.5693730729701952,0.19991330158607878,0.8379888268156425,0.732421875,0.7221224760658528,0.769389183537308,0.6009530405351636,0.6946150597081895
mean_mode,adaboost,10,external_main,0.6519317808959487,0.45786790596231264,0.6958884260097808,0.46286950252343184,0.4073604060913706,0.4333445831927101,0.20878861468569845,0.8111533586818758,0.7740686985970004,0.6355564654839265,0.6678464787945887,0.43512825862663046,0.48040250007285373
mean_mode,adaboost,10,external_transfer,0.6519317808959487,0.45786790596231264,0.6958884260097808,0.46286950252343184,0.4073604060913706,0.4333445831927101,0.20878861468569845,0.8111533586818758,0.7740686985970004,0.6363681900510405,0.668971340309228,0.4317845440721845,0.4868281508468211
mean_mode,adaboost,15,internal_train,0.7637901136460163,0.655356781053964,0.7092040907069809,0.6707795849691531,0.46518864255153636,0.5493798805695912,0.1974407248585745,0.8594348659003831,0.7230056406124094,0.7516125208468661,0.77503959860874,0.6349412920580111,0.673051534280014
mean_mode,adaboost,15,internal_val,0.7384288596660211,0.6254122390815313,0.7060857538035962,0.6598984771573604,0.47186932849364793,0.5502645502645502,0.20270624385424568,0.8502793296089386,0.723384030418251,0.7124926590081804,0.7613176548727391,0.5829589009087828,0.6631853323925592
mean_mode,adaboost,15,internal_test,0.7515385941254601,0.6536408179209008,0.7053941908713693,0.6456876456876457,0.5027223230490018,0.5653061224489796,0.2001456505131535,0.8301675977653631,0.7305801376597837,0.7258404788101616,0.7802091897863145,0.6171336877869126,0.7051471912218831
mean_mode,adaboost,15,external_main,0.6547322640623291,0.4647154218483122,0.706937149067198,0.48217317487266553,0.3604060913705584,0.41249092229484385,0.2042981406768569,0.8453738910012675,0.7679023716325121,0.6385105618566747,0.6710044687921287,0.43974177144458104,0.49071635725768553
mean_mode,adaboost,15,external_transfer,0.6547322640623291,0.4647154218483122,0.706937149067198,0.48217317487266553,0.3604060913705584,0.41249092229484385,0.2042981406768569,0.8453738910012675,0.7679023716325121,0.6398480695061841,0.6701609164975969,0.4366044870879379,0.49055030416892575
mean_mode,adaboost,20,internal_train,0.7643702843087725,0.655771796156013,0.7099451608122128,0.6715083798882682,0.4675223648385842,0.5512497133684935,0.19735289941667025,0.8591954022988506,0.7238248940891668,0.7536407241176227,0.7755472564147955,0.6327100440471884,0.6769381425111611
mean_mode,adaboost,20,internal_val,0.7387502661489014,0.6246765519018782,0.7053941908713693,0.6574307304785895,0.47368421052631576,0.5506329113924051,0.2026762788708138,0.8480446927374302,0.7235462345090562,0.7104350876716556,0.7638772941309486,0.5867727068028349,0.6634501362555909
