method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,gb,15,internal_train,0.8039815317772204,0.7217727663226161,0.7378093967689343,0.7023208879919274,0.5414235705950992,0.6114649681528662,0.17385749171748174,0.8587164750957854,0.7525708289611752,0.7939578482144635,0.8146015544179998,0.7013062845121092,0.7386552734008838
mean_mode,gb,15,internal_val,0.7403086313356113,0.6262290037352349,0.6998616874135546,0.6344827586206897,0.5009074410163339,0.5598377281947262,0.19708319285348588,0.8223463687150838,0.7279920870425322,0.7195989686808962,0.7671778406079081,0.5814386000293608,0.6664945609626477
mean_mode,gb,15,internal_test,0.7454186902432348,0.6555449792506114,0.7012448132780082,0.6247379454926625,0.5408348457350273,0.5797665369649806,0.19430651638058974,0.8,0.7389060887512899,0.7182939347477865,0.7724808119060051,0.6180848491285812,0.6940563056540903
mean_mode,gb,15,external_main,0.6318416938487966,0.4284985914691669,0.7078427821046912,0.48202137998056366,0.3147208121827411,0.38080614203454893,0.2023297906200407,0.86489226869455,0.7595725734639359,0.6160050337846615,0.6463251847368524,0.406709659253042,0.45378836712891896
mean_mode,gb,15,external_transfer,0.6318416938487966,0.4284985914691669,0.7078427821046912,0.48202137998056366,0.3147208121827411,0.38080614203454893,0.2023297906200407,0.86489226869455,0.7595725734639359,0.6139580060060419,0.6502617757843376,0.4068019328642968,0.45073449632270696
mean_mode,gb,20,internal_train,0.8071257605833411,0.7274113455970246,0.7444790277160219,0.7120681021532298,0.5530921820303384,0.6225919439579685,0.17256008493019237,0.8623084291187739,0.7581052631578947,0.7975050189247265,0.8176552730343079,0.7109944689163231,0.743313681936024
mean_mode,gb,20,internal_val,0.7398452787719637,0.6303043439134957,0.710926694329184,0.6501128668171557,0.5226860254083484,0.579476861167002,0.19664773693296797,0.8268156424581006,0.7377866400797607,0.7109168747365066,0.7673408903186213,0.5821937244965161,0.683840621046079
mean_mode,gb,20,internal_test,0.7474160743797463,0.6506906220798756,0.7047026279391425,0.628099173553719,0.5517241379310345,0.58743961352657,0.193879032242172,0.7988826815642458,0.7432432432432432,0.7237393062482109,0.7703582802714539,0.6125611433660811,0.6871154558436933
mean_mode,gb,20,external_main,0.6479142138413336,0.4434036987643449,0.7112841876471654,0.490702479338843,0.3013959390862944,0.37342767295597484,0.19656554360820636,0.8750316856780735,0.7581814188447178,0.6318996033180428,0.661916660568332,0.4181702446224679,0.4702031450717159
mean_mode,gb,20,external_transfer,0.6479142138413336,0.4434036987643449,0.7112841876471654,0.490702479338843,0.3013959390862944,0.37342767295597484,0.19656554360820636,0.8750316856780735,0.7581814188447178,0.6325177938773519,0.6640569304348996,0.42657128224189644,0.4709773972422975
