method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,xgb,15,internal_val,0.7171704062699611,0.6207422544590986,0.6687413554633471,0.556782334384858,0.6406533575317604,0.5957805907172996,0.2177140883597612,0.6860335195530727,0.7561576354679803,0.6886596929642554,0.7466479014056066,0.5800911519726593,0.6624041009464142
mean_mode,xgb,15,internal_test,0.7194790578835839,0.6145552450164751,0.6542185338865837,0.537117903930131,0.6696914700544465,0.5961227786752827,0.21829493630210367,0.6446927374301676,0.7602108036890646,0.6977365063003423,0.7461456779314887,0.5786942092927085,0.6620109827774748
mean_mode,xgb,15,external_main,0.6463162584521949,0.4340663069632414,0.6098532874479261,0.38165438165438165,0.5913705583756346,0.46391239422598307,0.2501152989720435,0.6172370088719898,0.7908411822020136,0.627039143886232,0.6604621975168709,0.4125709779569292,0.46232490805434456
mean_mode,xgb,15,external_transfer,0.6463162584521949,0.4340663069632414,0.6098532874479261,0.38165438165438165,0.5913705583756346,0.46391239422598307,0.2501152989720435,0.6172370088719898,0.7908411822020136,0.6317757904579722,0.662814361139192,0.41287530837192554,0.4584321226209031
mean_mode,xgb,20,internal_train,0.9357243275645983,0.9068054459850936,0.8534163331851193,0.7769607843137255,0.8630882924931933,0.8177630366685094,0.11459044812972444,0.8474616858237548,0.9095348239527113,0.9304011132604264,0.9411313681112399,0.898256037892498,0.9155037309777473
mean_mode,xgb,20,internal_val,0.7332052438937838,0.6211185029025811,0.6804979253112033,0.5705229793977813,0.6533575317604355,0.6091370558375635,0.21037518459950746,0.6972067039106146,0.7656441717791411,0.7068001067577081,0.7589785125182987,0.5763055252708744,0.6564484940540656
mean_mode,xgb,20,internal_test,0.7335002889616645,0.6336439870427787,0.6756569847856155,0.5623100303951368,0.6715063520871143,0.6120760959470637,0.21137841208666905,0.6782122905027933,0.7703045685279187,0.7067072785366278,0.7558319727135486,0.5867964481595622,0.6735891551954921
mean_mode,xgb,20,external_main,0.6358944046631024,0.43052084176542804,0.6536859264625974,0.4079956188389923,0.4727157360406091,0.43797766019988243,0.23065164677709088,0.7259822560202789,0.7751014884979702,0.6199766562678831,0.651966092547713,0.4075761655076989,0.45652138530098835
mean_mode,xgb,20,external_transfer,0.6358944046631024,0.43052084176542804,0.6536859264625974,0.4079956188389923,0.4727157360406091,0.43797766019988243,0.23065164677709088,0.7259822560202789,0.7751014884979702,0.6196883918328319,0.6505706755575249,0.40328083670822057,0.45992389126037314
mean_mode,xgb,25,internal_train,0.9804599191393542,0.9700018707509926,0.9187787164665777,0.8642419877565718,0.9334889148191365,0.8975317875841436,0.07899726156104026,0.9097222222222222,0.9569269521410579,0.9775488731086136,0.9828301484623829,0.9663429439760899,0.9738086037746571
mean_mode,xgb,25,internal_val,0.7299455535390199,0.6135190068501989,0.6673582295988935,0.5583333333333333,0.6079854809437386,0.5821025195482189,0.2108374531079647,0.7039106145251397,0.7446808510638298,0.704464813486124,0.7570360880245043,0.5762629381140749,0.6572908352502899
mean_mode,xgb,25,internal_test,0.7242372932910199,0.6298032507471854,0.6763485477178424,0.5655608214849921,0.6497277676950998,0.6047297297297297,0.216012634974318,0.6927374301675978,0.7626076260762608,0.6978126569669378,0.7493142175922762,0.5981663246099069,0.6659976200427628
mean_mode,xgb,25,external_main,0.619756583222353,0.4173119354429389,0.6774135120449194,0.421455938697318,0.3489847715736041,0.3818118708781673,0.22400655040443387,0.8086185044359949,0.7566413662239089,0.6023388291712264,0.6360695833551196,0.3944372359242764,0.440806514557813
mean_mode,xgb,25,external_transfer,0.619756583222353,0.4173119354429389,0.6774135120449194,0.421455938697318,0.3489847715736041,0.3818118708781673,0.22400655040443387,0.8086185044359949,0.7566413662239089,0.605127507040205,0.6371164602021283,0.39365555089232374,0.4499376267474873
mean_mode,xgb,30,internal_train,0.9839068537817179,0.9751051037849742,0.9282644138135467,0.8776692001447701,0.9432127576818359,0.9092613423322085,0.07482062503484774,0.9190613026819924,0.9633534136546185,0.9816096769597307,0.9858608251758566,0.9709499292696628,0.9782431037437859
