comparable_hexp,comparable_frec,comparable_tgiv,comparable_ipubpen,ragender,rural,hlthlm,lunge,arthre,stayhospital,peninc,ftrsp,ftrkids,painfr,fall,adlfive,raeducl,shlta,ramomeducl,radadeducl
-0.00818366794181337,0.0073933831430037684,-0.0035595939900585835,0.0030273626593579094,-0.013466979648708154,0.0019960001024529337,0.018592400736412808,-2.5061228151475833e-05,-0.004926219135619433,-0.0002307144337790834,0.002625233100726463,0.0002783835494985012,-0.004902544927924629,-0.05396807840295385,-4.824733249638089e-05,-0.011960694154776439,7.823247412911508e-05,-0.0016392446648303,0.0,0.0
-0.008039891469694173,0.007251341445033965,-0.003506859843058967,-0.016020153006310944,0.018470491174380453,-0.012030189717707813,0.018258298029401654,0.0,-0.004846790098382776,-0.00024267831889387997,-0.04029593093605585,-0.018672636409231266,0.03261929914494105,-0.05307696300888884,-4.857816802909285e-05,-0.011776516582022695,6.275181251104511e-05,-0.0016037357686448928,0.0,0.0
0.0005384323666597034,0.007818601220050354,0.001624583441479419,0.0032209464940604004,0.019829239042391627,0.0021216857525960197,-0.012312667742281139,-2.601775504938436e-05,0.017209046545650926,0.005201217963756935,0.0028276194687750075,0.0002974151879596384,-0.00512567597824388,0.0037637657612697635,0.025996896608277063,-0.012451272121088272,8.017341831438878e-05,-0.0016803154170533033,0.0,0.0
-0.00844738896370284,0.007744092223260298,0.00159320177660495,0.003329289054543871,0.019623195472710703,0.002157554557078383,0.019503834608138194,-3.1723136793025306e-05,0.01704581909674784,-0.00022921953673122458,0.002863635510087718,0.00029617240828266997,0.034665437598595424,0.0038685412527331062,0.02576617433086387,0.07056462520361816,0.00012388474124367857,0.03560420706422343,0.0,3.116367809052889e-05
-0.007871150442021012,-0.01938293426599401,-0.0034211381291589828,-0.024877314416978363,0.018033869792352896,-0.011767250976461727,-0.011381089317179946,-1.8646615086264867e-05,0.015669341864621197,-0.00022132273187077327,0.00249531435207953,0.00025938955808864263,-0.0047204741501787875,-0.0519366555751661,-5.409510801757166e-05,-0.011524108100061535,7.610064302532475e-05,-0.016241446351318925,0.0,0.0
-0.007896637477781595,0.007108124237747388,0.0014716332428149263,-0.01573187814111927,-0.013013226422089005,-0.011797971486782364,0.017896841505257548,-1.8579454573991526e-05,-0.004757539087917188,-0.00022588214528055815,-0.039573496952572625,-0.018341426471755806,-0.004729627864259645,-0.05212807995118538,-4.721599862327501e-05,-0.011570833967491896,7.556622448887123e-05,0.03279226642181424,0.0,0.0
-0.008443748925308607,0.0076666877040065815,0.0015928898235408563,0.003149445507387214,-0.013885376162822835,0.0020753324372767075,-0.012166034337379181,-2.4934578216676296e-05,-0.005073947062041257,-0.00023329736337146233,0.0027503951920821654,0.0002894807630215326,-0.005057065858970536,0.003654720734987919,-5.1230912152066616e-05,-0.012303156036417818,7.641395134653187e-05,0.03527488948674445,0.0,0.0
-0.0077404994898339664,0.006942815310249102,0.0014383323862036802,-0.015401202878733904,-0.012727760062034126,0.0018706638600524091,-0.011187090346003159,-1.855269957823252e-05,-0.004657879896463553,-0.0002114209141083985,-0.038701761595485176,0.0002483420950203348,-0.004632203175958503,-0.0510264546751465,-4.4219964142773585e-05,-0.01132767266479244,6.822426865947741e-05,-0.0015643829218974226,0.0,0.0
0.08069305928730716,-0.020916047742913654,-0.003680722383345979,-0.024081556863037316,-0.013979723302872468,-0.012692191663643056,0.01943923121339325,0.0,0.01704902835127284,0.005176001278184709,-0.04245481933824395,-0.019745116977407075,-0.005081706861452754,0.0037639272714750237,0.025786552736409684,0.05752521004176756,0.00010771152462748109,-0.0016478782885642612,0.0,0.0
-0.008252441115242086,0.007463486676040217,-0.00358898256226953,0.0030545110246306953,-0.013582421430291198,-0.012335067025355608,-0.01191896662807825,-2.5750347240687175e-05,-0.004966859056872165,-0.00022991740165586284,0.002653983904369094,0.00028188307009245086,-0.004947727409108557,0.0035249517519183805,-5.02073753394204e-05,-0.012053515551990333,7.507807180965176e-05,-0.0016476279568472321,0.0,0.0
0.0005251275918528994,0.007712891585101822,0.0016025281442702923,-0.016881964757968163,0.019584475171654493,0.0020885520624569953,0.01938708422675034,0.012807313211856242,-0.0050973990753902495,0.005141712295524759,0.002770856729130203,-0.01971470196895064,-0.0050760194439314335,0.0036868562231315515,-4.932571342099737e-05,-0.012352940272165961,7.766723235583118e-05,-0.0016758846871332556,0.0,0.0
-0.008209236038893232,0.007418084691170133,-0.003560729503422577,-0.01633615416713202,-0.013484749790328649,-0.01224735521252056,0.018645624768445508,-2.2621275950614497e-05,0.016371050723196886,-0.00022478739935991257,-0.04103585056709493,0.00027733228218542567,0.03327850771200561,0.0035043666771533834,-5.0411698138841844e-05,-0.011988103517136268,-0.019677251927442168,-0.016929835410043448,0.0,0.0
-0.008537710176815459,-0.020984187484355137,0.001619437730727181,-0.01698974316536155,-0.013994957770144166,0.0021475582007913453,0.01965270825129109,0.01290176506921745,-0.00511335006668289,-0.0002541240815969769,0.002858611044399381,-0.01985119932743807,0.03497763736044135,0.003794218042456114,-4.4985937493267245e-05,0.015607230960444368,8.584230037593231e-05,0.10522340198218993,0.0,0.0
-0.008424226855902713,-0.020744514231878605,-0.003665631822017862,-0.016769619563631814,0.01943080844998626,0.0020649350671397186,0.019222166254175013,0.012712596827955797,-0.005066125319650569,-0.00023301003644983075,0.0027388802551383544,-0.019574967615536832,-0.00503937831942823,0.003641706723540347,-5.42727748395815e-05,0.015276066678640104,7.614755211957703e-05,-0.001668147719922435,0.0,0.0
-0.00850020633324419,-0.0017590841393210184,-0.00369140705127025,0.0031813349141929887,0.01962402936179359,0.002091755718119695,-0.01222557895945579,-2.299864163000284e-05,-0.005106547790051371,-0.00023540444091824588,0.002773402321054225,0.000293593057215686,0.0346383257899294,0.0037002187351152043,-5.236360998719072e-05,-0.01236314295601349,7.955425269496526e-05,-0.0016752073544775564,0.0,0.0
0.0005477173405014748,-0.02112703044101602,-0.0037331142211428927,-0.017081865938611863,0.019965096667851717,0.0021482185353118386,0.01976938532609215,0.0130212508167627,0.017294091800878177,0.005227169962944243,0.002866161591344353,0.00029171684890513973,-0.005137071982057413,0.003833210401686274,0.026121059212013038,0.058387016132193534,7.323742340342814e-05,-0.0016802363694732453,0.0,0.0
-0.00849409953055124,-0.0017604229725122617,-0.0036946196259045757,0.0031804717284300743,0.019627327410848168,-0.012699097376369204,0.0194308230750727,-2.842152737158616e-05,-0.005102370465102509,-0.000234347359154583,0.0027804674184692063,0.0002935397372544123,0.034636853900241425,0.003696048656750219,-5.136615870885726e-05,-0.01236577248513266,7.645788798548907e-05,-0.017528384693508682,0.0,0.0
-0.008262342760414324,-0.020331163273281917,-0.003581695100815728,-0.016433105588571997,-0.013586611138161148,0.0020177020833034164,0.018775332674622912,0.01242971839517772,0.01650021942910225,-0.00022975145918908394,-0.041325456114886625,-0.01917065386082259,0.03353382869822112,0.003529608619656077,-4.159878263738794e-05,-0.01206415270964865,7.240097514493305e-05,-0.001655103631845945,0.0,1.5172794264835254e-05
-0.00858006476622315,0.007843298748335744,0.0016315123529243387,0.003253363757030515,-0.014075143521986551,0.0021374089308537525,0.019730446517927415,-3.1770208480253e-05,-0.0051446580682134625,-0.00022617072212404994,0.0028712004816682244,-0.019964719258016232,0.03515077447331132,0.0038250869636585285,0.026104041311107835,0.058321798268161355,8.006720813761574e-05,-0.0016690119081197302,0.0,0.0
-0.007969037204207446,0.0071693689453260715,0.0014854426906117082,-0.015877651547161194,-0.013123066577812703,0.0019383986048607225,-0.011524057211139572,-2.3022378089733557e-05,-0.0048110998597183175,-0.00022376690711139473,0.0025261957880572646,0.0002735109258736654,-0.004781277592292712,-0.05260915644268068,-4.5348851995241936e-05,-0.01166251710543384,7.587031905317929e-05,-0.0016021458532414629,0.0,0.0
-0.008252873593562129,0.007463568074010149,0.0015492820456306589,-0.016434416390477855,-0.013581300791518145,0.0020135113024534867,-0.011918934641417547,-2.571072497266517e-05,-0.004967222078561196,-0.00022978296276815005,0.002652442055019012,0.0002811920242570131,-0.00494550486547842,0.0035251136971713453,-4.8720693098818086e-05,-0.012053195759133812,7.46217545126234e-05,-0.0016472583325783802,0.0,0.0
-0.00835302245907406,0.007581655460456911,0.001574881806833285,-0.016631007370031422,0.019252629937492636,0.0020438442165107385,-0.01204781769707704,-2.1337838756694534e-05,0.016718304704230188,-0.00023065181725514568,0.002709708773340469,0.000293747332809118,0.03399853560181008,-0.05504524688483837,-5.627668717566379e-05,-0.012180398471641646,6.598111711287715e-05,-0.0016531838771280984,0.0,0.0
-0.008454699409366148,0.0076801433861676096,-0.003675431524228815,0.003152293104084001,0.01950191639411265,0.002076484375503966,0.019300236393421898,-2.5418639469634518e-05,-0.005080366982517652,-0.00023477471260205745,0.002750473819611804,-0.019642537544232,-0.005057723133152575,0.0036629710954609704,-5.081041506214839e-05,-0.0123153298407273,7.758855389947376e-05,-0.0016720782063841416,0.0,0.0
-0.007439026097529657,-0.018332262376213472,-0.0032175607203603347,-0.01483990229033391,-0.012253596882980698,-0.011113718004322606,-0.010828413002479647,-1.8198449484903837e-05,-0.004475629425887159,-0.00020031928328803142,-0.037299402270189366,0.0002455054015043348,-0.004466518368796161,-0.049154657417903966,-4.40838975479729e-05,-0.010909624086699855,0.0,-0.0015443242640411565,0.0,-1.9704442981188786e-05
-0.007389624102795701,-0.01828014072503551,-0.003171473602637466,-0.014766477613593624,-0.012210076773356063,0.0017856143426966762,-0.01075395130892536,0.0,-0.004508952168200065,-0.0002043219726026923,-0.03713522345663687,-0.017181071494895804,-0.0044305203937931815,-0.04898101248517041,-3.1652144964309736e-05,-0.010888866191199496,0.0,-0.0015480046605614306,0.0,0.0
-0.008590225866193223,0.007842332957471587,0.0016256866348730863,-0.02433647814249871,0.019909785468434214,0.002130407318442319,0.01971775734270574,-2.9553477741172817e-05,0.017266588795342437,-0.00023321286086790873,0.0028486338861697727,0.0003048022189852286,0.035126785773201524,0.0038016189316520377,-4.511364862361635e-05,0.026600335233576237,8.187156529256134e-05,-0.017711192887966923,0.0,0.0
-0.007578228827406126,-0.01870792833529696,0.0014114224798077641,-0.02400334156575539,-0.012507069264524797,-0.011351894708259496,-0.010992853511090472,0.0,-0.004592505450199905,-0.0002055990394001956,0.0023914365802168605,0.00027081773319150433,-0.0045533779319902315,-0.05014768439582084,-6.840369692609637e-05,-0.011141697951001776,0.0,-0.01567202623160935,0.0,0.0
-0.007723315851803711,0.006950434294650654,0.0014435248306569437,0.0028103674114361658,-0.01274093332117906,0.0018636913794760057,-0.011203075403620684,-3.2924895669429654e-05,-0.004669729084392035,-0.0002201684612592128,-0.03870128812787589,-0.017915963266266932,-0.00462430980783462,-0.05101009108941088,-4.712182920970791e-05,-0.011339797698306576,8.786111835993576e-05,-0.0015631681090081118,0.0,0.0
0.0005409323476347953,0.007846648529722871,0.0016252558456463458,-0.01709183833318121,0.019903675719950872,0.00212825482991543,0.019717168861265736,-2.8774638503043663e-05,-0.005155392032598291,0.005216616884979045,0.002843469962458981,0.0002987667194787527,-0.00513627250496899,0.003789414439068152,0.026076214463984136,0.015678312515821965,8.024803568250404e-05,-0.0016808056258898335,0.0,0.0
0.0005368628074674786,-0.02106924018592807,0.0016187583449425468,0.003227322957819066,-0.01406218078245044,0.0021218349404401385,0.01962728170401859,0.012950406787830887,0.017191713229920306,0.005198221314851225,0.002822853541296163,-0.019910726453131435,0.034968097827129764,0.003764826165036655,0.025969619985709166,-0.012441192540901985,7.887881697664977e-05,-0.0016754967060489262,0.0,0.0
-0.0082253604383132,-0.020254825301534857,0.0015438781305491104,0.0030422568842494824,-0.01353441962375673,0.0020035545867322364,-0.011876742236300312,-2.5362536026787205e-05,0.01641442908830445,-0.0002263755140898572,0.0026394633248109636,-0.019095530627862848,-0.004928590596469802,0.003507566414993665,-4.996985611862424e-05,-0.012008925356784531,7.612075239104874e-05,-0.00164735764383548,0.0,0.0
-0.008472517432536603,-0.0017561526198530662,0.0015986882426980973,0.0031635574239554033,0.01955774943050601,-0.012660436557030297,-0.012194861635247068,-2.6147149275664213e-05,-0.005091009468354581,-0.00023556977554513932,0.0027646457968808825,0.0002896287128331652,0.03452150180780298,0.003681234438035103,-5.121178852032263e-05,-0.012331043004150775,7.80083071127452e-05,-0.00167368658394112,0.0,0.0
-0.008177455451853827,-0.0017224575506761828,-0.003559730343943887,-0.0162852209538476,0.018785546091961557,0.0019860563888262355,-0.011812578508953642,-2.335998000949414e-05,-0.00492578525632433,-0.00022449662737797,0.0026230603474279653,-0.01898606472824387,-0.004900574738919701,0.003479421534171318,-5.396237880650089e-05,-0.011945464174660457,7.508459264515787e-05,-0.016882093509825787,0.0,0.0
-0.00805937071895916,-0.019859143991553425,0.0015256167434132457,-0.022870059347236828,-0.013264009895126055,-0.012044269849962961,0.018293118577861416,-2.2846557287299127e-05,-0.004863440288274834,-0.00023810777075939252,0.0025723788021590473,0.0002769064246641786,0.032676036451423016,-0.053178808707322396,-5.026908128878998e-05,-0.011790305034599546,7.555720487284512e-05,-0.0016245420275360217,0.0,0.0
-0.008567999805025152,0.007813583278232759,0.0016219029282627453,-0.017032624805698136,-0.014061799398979396,0.002119859262065753,-0.01230608450837392,0.012945484496570112,0.017191471000120587,0.005192898573527015,0.0028296888132883116,0.0002977945048966178,0.03496282602133807,0.0037658881643759198,-4.5821201492741614e-05,-0.012440519823734534,7.782620686111402e-05,0.035885122843795914,0.0,0.0
-0.008506018328271442,0.007734200513001895,0.0016038585366992054,0.0031821164871745186,-0.013976699947405968,0.002093435220862223,0.01943831768789791,-2.4866989274367413e-05,-0.005107652524437435,-0.00023564637289990833,0.002779905719364207,0.00029327536093172213,-0.0050904456455911,0.0036999188810885766,-5.060834707020546e-05,0.015449780657605671,7.828144458667239e-05,-0.0016774439561186884,0.0,0.0
-0.00817148503448218,0.007390650519854203,0.001525601744790246,-0.016276580191565374,-0.013452557340020285,0.0019942877425308705,-0.011804488483780493,-2.8958956159368444e-05,0.01631258850029479,-0.00021384877842564135,0.00262797344178853,0.0002780694120530405,0.03316582334985305,-0.053896692275189444,-4.7521436400312535e-05,-0.011936612554872815,7.001794754227407e-05,-0.016871302104410485,0.0,0.0
-0.007828813945421453,-0.01930845397943409,0.001464309145755902,-0.015602062548093347,0.01794449446212804,0.0018997062532179105,-0.011346927951630989,-2.2474501897714604e-05,-0.004727754442163952,0.0047264654559081905,0.0024763551443450988,-0.01817270890012736,-0.004701877698675238,-0.051731439538210716,-5.1333973328561654e-05,-0.011474434167439101,6.779461001506576e-05,-0.016170853589650952,0.0,0.0
-0.008498052491355941,0.007730381846955584,0.001605849994770334,0.0031777693776558823,-0.013966988236689551,0.002093582935678202,-0.012229183234016193,0.0128336944363332,0.017032294531966412,-0.0002376649567491963,0.002782621509482686,0.000292459339992164,0.03462852524743197,0.0037008064827551345,-5.114078282113682e-05,-0.012365769942284915,7.578768382917883e-05,-0.01752749706033424,0.0,0.0
-0.008444237423229257,-0.020790799680517,0.001591605914996807,0.0031482505108039486,0.019474921971053768,0.002073675781421311,0.019275528790381757,-2.6740567956362074e-05,-0.005077030246719674,-0.0002333217512164451,0.0027477682240195007,0.00028917936683503677,-0.005052686461267341,0.003656112980037147,-5.113496113187785e-05,-0.01230308020003689,7.831727715929226e-05,-0.0016716153846225753,0.0,0.0
-0.00807742197881116,0.007282577771449615,-0.003503839330170149,-0.022900957013384324,0.018532649132423102,0.001963447990181341,-0.011665823740200787,-3.0249793450316678e-05,-0.004866478419783466,-0.0002196777256632016,0.0025770954851080286,0.00026776584648288167,-0.004832252207137328,-0.05323802561354939,-4.6879370319618404e-05,-0.011801231224179526,7.321349460414686e-05,-0.0016227138623718662,0.0,0.0
-0.007951511512078143,0.00717521189939984,0.0014807561017442883,-0.07732148807709467,-0.013054061119435498,-0.011902574664178739,-0.011496618733220661,-2.941627849905725e-05,-0.004792892725621931,0.004800050565746558,0.0025516653545565172,0.0002805735043853921,0.032178108558764,-0.05240160038887783,-5.377231354117856e-05,-0.011623221176592653,9.296921164972927e-05,0.03300224401537291,0.0,0.0
0.0005575731645368539,-0.0016927102135370694,0.001623951924461251,-0.024189084972670107,0.01989567764864715,0.0021427784459544293,0.019746593502957648,-3.6903198032345624e-05,0.01724255523565847,0.0052287913351688866,0.0029096995440235306,0.00029839245578683365,0.035102229907805496,0.0038438661458251424,-6.912514924163394e-05,0.05835961978500691,6.866276242950797e-05,0.03602542305204955,0.0,1.805741349195089e-05
-0.008268928146042262,-0.0017396010808568491,0.0015556123023223586,-0.016460059746702504,0.01901904081259834,-0.012355460949046413,0.018803068832610497,-2.423356798356311e-05,-0.004975391859896341,-0.0002295354291282014,0.0026563678420042603,-0.019199013555242474,-0.00495094209362561,0.0035405249167744417,-5.151387974436804e-05,-0.012070948238245388,7.494538523053228e-05,-0.017063761242546736,0.0,0.0
-0.007926511615172072,-0.0016932817660399984,0.0014871890018503958,-0.01578970460510407,-0.013061295823214615,-0.011859273455379706,-0.011476218501299578,-2.8165729343042668e-05,0.015800840819187496,-0.00021978991017590976,-0.03970792083616178,-0.018406030979349373,-0.004761316759571005,-0.05234969909571654,0.02390577099456779,-0.011614581288752784,8.510660439708194e-05,0.03294769492754182,0.0,0.0
-0.00854344040718377,-0.02103671336497631,-0.0037146827021464768,0.003219703252552683,-0.014039331053462365,0.002115484375338944,0.019578300546771683,-3.283334520208625e-05,0.01716643574856303,-0.00023637438166298805,0.002820861205598573,-0.019874969660502707,-0.0051172664481138885,0.0037564566928418824,0.02592684315440366,0.05782016097390414,7.845084806568712e-05,-0.0016849103846323446,0.0,0.0
-0.008506405675159225,0.007740315286479485,0.0016066179496175988,0.0031821429324566447,-0.013980147248032732,0.0020961273414712273,-0.012236713581014974,-2.6659653311318567e-05,0.01705161385871726,-0.00023357847950451746,0.0027842925825236602,0.00029427640641070435,0.03466958804100627,0.0037047899874642323,-5.2963006662413345e-05,-0.012377437989612316,8.00134919693934e-05,-0.00167693638659637,0.0,0.0
0.0005407759679848322,-0.021124499512983605,0.0016279265788766185,0.003234827887080553,0.019887141029336253,0.0021309426626487564,0.019705385420976024,-2.8792440425858447e-05,-0.005147260575685937,0.005218168117721124,0.002844057762402973,0.0002954396177927159,-0.005140486375720638,0.003791408365136235,0.026056523275898066,-0.012461265478330229,8.052690836607009e-05,0.03601300364933648,0.0,0.0
-0.008009088382256078,0.007229898615019256,0.001504910143971,-0.02272809284527717,-0.013186397630848983,0.0019400961711261676,0.018146907575427085,-2.8376612926735368e-05,-0.004818458959854231,-0.00022291461994786897,0.002546208740118046,0.00026742478446831864,-0.00479966985693589,-0.05285491201218212,-4.591336474700989e-05,-0.011728004157065177,7.701367190452489e-05,-0.016539289944793797,0.0,0.0
0.0005311453688817436,0.007737040938192103,0.0016101731201714406,0.0031878192970465377,0.019638588605225965,-0.012692490501325232,0.019445528963051656,-3.252292826834484e-05,0.01703843308107753,0.005160581246793529,0.002787810229122114,0.00029314272439382924,0.034643722267485993,-0.05588306971215449,-5.483629864807978e-05,-0.012365175207382244,7.417840651967574e-05,-0.0016739403318433953,0.0,0.0
-0.008295936205676696,0.007516021230083319,0.0015620581063115761,0.0030853511026402306,0.01909137195872937,0.00203298658765136,-0.011967157504074148,-2.4907290134804766e-05,0.016577732870694795,-0.0002306566070847661,0.002677487594563827,0.00028158628607611463,-0.004966459363209317,-0.05467980757018871,-5.135397795992597e-05,-0.012103010802096177,7.454359820256334e-05,-0.0016573501388700146,0.0,0.0
0.00046487813361314816,0.007596498486449088,0.0016542576457671476,0.0032262551846418343,-0.013602250258512942,0.0020554835726752886,0.019315965323071022,0.0,0.016870905249210803,0.005068189152179205,0.0028930280707327415,-0.019316355189692557,0.03436622162530533,0.003779909721168481,0.0253925780101619,0.05714564533247485,0.00013788549127009814,0.1039813030574657,0.0,5.121201614943782e-05
-0.007664693498795673,-0.018909230506908462,-0.003325521122862936,-0.015302185279364873,0.017566890555199374,-0.01145658960231974,-0.011135708329071263,-1.673195436306243e-05,0.01525244451705228,-0.00022570072389173216,-0.03844342434934309,0.0002580097576326684,-0.004603635716050706,-0.05067246093684328,-3.2794302145648546e-05,-0.011241612709891451,6.924664234833406e-05,-0.015846109954515464,0.0,0.0
-0.008184970119601002,-0.0017233340009002725,0.0015348305105911315,-0.023240834930423844,-0.013479545907514295,0.001997272472157893,-0.011832677357131588,-2.1632517536884556e-05,0.016338976118094952,-0.000229288233913318,0.0026256654694217394,-0.019012102099607603,-0.004911411333729996,0.0034884936669040147,-5.008049278786586e-05,-0.011966716740683739,7.404046549306907e-05,-0.0016383195149391877,0.0,0.0
-0.008368227353056448,0.00758119394234672,0.0015684736177961783,-0.016647732237935944,0.0192682563843651,-0.012493520856030345,-0.01205634221472851,-2.8380242825543326e-05,0.01672056264861945,-0.00022817036728197543,-0.041838243628590246,0.0002881159316262842,-0.005003940963034892,0.003605200682142319,-5.297411483333332e-05,0.02572026590538145,8.280745984179617e-05,-0.0016630839417865369,0.0,0.0
-0.007537424732660611,-0.0016115298188726366,-0.003245716459575654,-0.015016216318326727,-0.01237441281943223,0.001835155927842541,-0.010912904796881668,-2.6031101602851948e-05,-0.004536708250311704,-0.00021119980795439696,-0.03771272859542886,-0.0174476002492853,-0.0045405008969325,-0.049723770112774596,-5.4918552123534465e-05,-0.011026451149323562,0.0,-0.0015265717122059856,0.0,-3.59878520031498e-06
-0.008076250744293545,0.007295655505657885,0.0015263357667015516,-0.01610117424753913,-0.013299817299359043,-0.012079641935247484,-0.011682579743258429,-2.4061024332472183e-05,-0.004875932458872372,-0.00022639362093765283,-0.04046016439147246,0.0002724892061632855,0.032768593766889745,0.00342937912309646,-4.542791669598244e-05,-0.011822520017067375,7.017492741040377e-05,-0.016692175475593457,0.0,0.0
0.0005519091507908906,0.007858290678314304,0.0016440786770777422,-0.024338404824977546,0.01993530372356413,-0.012839174785269502,0.019749652490054358,0.013016224088978288,-0.005136380669360983,0.005221756117380354,0.0028770900070480025,0.0002942459681124421,-0.005130934436915686,0.0038364563961831035,-4.6524087785313026e-05,0.058366319087681494,8.96146311701392e-05,0.03612759755173388,0.0,0.0
-0.008424069527641858,-0.0017541293526427957,-0.0036622969512916295,0.0031411566114174488,0.019418648394322897,0.0020697056165911738,-0.012132404072980304,-2.4655367297218048e-05,0.01685622984406187,-0.0002323790333774935,0.0027378007518622407,-0.019569660246819855,-0.0050384867667045505,0.0036388639961217866,0.025485043203455727,-0.012272950458483901,7.517434148014491e-05,-0.01737893222008735,0.0,0.0
-0.00782425204651872,0.0070477902576169815,-0.003410040843856408,-0.015621887732013316,-0.01290371495270288,-0.011727311011482368,-0.011365765491206627,-3.925617722397719e-05,-0.0047256722866464845,-0.0002214561010884831,-0.039293520118944915,-0.018186286094034464,-0.004706673760054054,0.0032875038287631633,-4.6052157765613025e-05,-0.01148855742742789,6.872994251101425e-05,-0.0015814395501483058,0.0,0.0
