num__comparable_hexp,num__comparable_frec,num__comparable_tgiv,num__comparable_ipubpen,bin__ragender,bin__rural,bin__hlthlm,bin__lunge,bin__arthre,bin__stayhospital,bin__peninc,bin__ftrsp,bin__ftrkids,bin__painfr,bin__fall,mul__adlfive,mul__raeducl,mul__shlta,mul__ramomeducl,mul__radadeducl
-0.009509557239592523,-0.0003403567185224659,0.0012453401187292148,-0.015244600117846462,-0.02848537769358719,-0.01121870381130531,0.027142932511704777,0.0,-0.0029264383704392144,-0.0004155602199938029,0.0013498384518372032,0.00020971904288215524,-0.0016263582252745079,0.0027324599261710097,-1.4988137821715908e-05,-0.005992457558365977,0.00017522703246055805,-0.004981612652214515,0.0,0.0
-0.009312351085628726,0.008952179661283007,0.001223433645055861,-0.021992819202481837,-0.02794690351110082,-0.011012959755442722,-0.004417510902718835,0.0,-0.0028688732779754388,-0.00040969375178026107,0.0013008106938044066,-0.01946048989195805,0.03723290533008209,0.002654485086865901,0.0,-0.005890467506842317,0.00017534823083720336,-0.04149588705805616,0.0,0.0
-0.009639575455892033,0.009311500824906596,0.001270184919095584,-0.02274885552717031,0.005257056741175788,-0.011374315301842146,-0.004547294562715562,0.0,-0.002961856367912963,-0.0004308940542052526,0.0013887099550455567,0.00021405999553106127,-0.0016554903826294146,0.002804050618953609,-1.6557907085296467e-05,-0.006057281747291067,0.00018725248911443274,0.06432216671815359,0.0,0.0
-0.00914658926200438,0.008732870610831861,0.0011978130838765193,-0.014631290783612352,-0.02741694944125329,-0.010777103283386486,-0.004328676167374419,0.0,-0.002856776966071779,-0.00041390853655284577,-0.04229421239367337,-0.019081866357776187,0.03643848361869002,0.0025906261719794775,0.0,-0.005785271142321098,0.00017934732390457092,-0.04073667000243904,0.0,0.0
-0.009626664351240918,0.009344518896999481,0.001283698237290458,-0.015405187948504451,0.005280756812378817,-0.011343209240092359,0.027715561052561292,0.0,0.019583076507128788,0.005041241078660018,0.0014217581863940597,-0.020112174716041067,0.03879314848945413,0.0028391686522501887,-1.2850048703592451e-05,-0.006021429579994767,0.00016977645469844495,0.06467235141044858,0.0,1.3296275422430837e-05
-0.009432582247281518,-0.0003556454218106011,0.0012373512123940097,-0.0222779051868871,-0.028273221492549627,-0.011129064329633157,-0.004468583744525956,0.0,-0.0029006327940369458,-0.0004126013765659872,0.0013283283138194922,-0.01968664288221103,0.03771293528295632,0.002702612205601125,-1.9724707308617983e-05,-0.005950787767199484,0.00017900186273592513,-0.004959666308628485,0.0,0.0
-0.009437576272447762,-0.0003611342507650661,0.001245805115940646,-0.015134439279088821,0.005086970575294809,-0.011133486099618931,-0.004454443397723234,0.0,-0.0029015205314709,-0.00041639917873741655,0.0013385905361227868,-0.019709485670201515,0.03775859804794635,0.002706321344728205,-1.6801046780853524e-05,-0.0059480415908768364,0.00016681397046960605,-0.04200152584988198,0.0,0.0
-0.009241164786755105,0.008877734672352828,0.0012117196163248453,-0.014857015516606847,-0.027781026087897103,-0.01091827039501095,-0.00439036256339792,0.0,-0.0028459680955801284,-0.0004218595436905074,0.0012988958703100668,-0.0193284054844155,0.03696613340971121,0.002615807347513976,0.0,-0.005843369638911255,-0.019788991017680314,-0.04126640735852469,0.0,0.0
-0.009349283950220541,0.008953650606311401,0.0012360838770118432,-0.014994895158266224,0.005032680084992803,-0.011027841785263502,-0.004426933829909321,0.0,-0.002891534784927848,-0.000422725275244896,-0.04329841633473996,-0.019522684006026726,0.03736662276267206,0.0026749267800674943,-9.33516975890138e-06,-0.005901586259002505,-0.01997960634557733,-0.004952119229697518,0.0,-0.0046663042921799985
-0.00938473489557642,0.009008851447242701,0.0012255373350582197,-0.015059854496164716,0.005069091908750312,-0.01108158009604751,-0.0044495187497795696,0.0,-0.0028955550451357625,-0.00041544259056024965,-0.04345279388934253,0.00020592533499717454,-0.0016109891954493593,0.002684985167190419,-1.4358351939484246e-05,-0.005925817695868624,0.00018206903050443175,-0.00494997675072234,0.0,0.0
-0.009412277604307871,-0.01935148017441571,0.0012344534238393724,-0.02224751126759403,0.0050876569970309555,-0.011115213506432478,-0.0044587998463432406,0.0,-0.0029037057435899,-0.0004095346560489815,0.0013340425535515999,0.00020678415276895027,0.03766624921245049,0.002686524161780117,-2.1174643892494686e-05,-0.005935408832534225,0.00018931856467178297,-0.041900902468475845,0.0,0.0
-0.009410806471936857,-0.012252429886120858,0.0012360532653298373,-0.01510550000073086,-0.028239870890422052,-0.011116495354022246,-0.0044533808970396785,0.0,-0.002893417357407071,-0.0004176970136088096,0.0013424681582210368,-0.019666556058405428,0.037651391407587755,0.0026983661564136687,-1.9569256490785484e-05,-0.0059530997616947245,0.00017600803572572133,-0.00495593978377697,0.0,-4.489586605163631e-06
-0.00966100296731793,-0.012546324467400847,0.0012782608547867696,-0.015463294790421427,0.005278049190590088,-0.011389937333120971,-0.004542853063135608,0.0,0.019584043019917872,-0.0004187973656379316,0.0013999778526389197,-0.020164041948458958,0.03880288289895392,0.002819792706984868,-1.3721899070502625e-05,-0.00605662282253691,0.0001844503122830479,0.06454059945373301,0.0,0.0
-0.009599176917991805,0.009332507186082207,0.0012816120991611124,-0.015389565349041305,0.00528703402866113,-0.011335040911895777,0.027681254015406172,0.0,0.01956064026969096,-0.00041611909339198745,0.0014134406007032861,0.00022391416995136692,0.03876785239094024,0.002851378235897099,-2.2645717522888084e-05,-0.00599862458888965,0.00017653655077050522,0.06463619425215411,0.0,0.0
-0.008717122065892613,-0.011404711670651992,0.0011143637225607577,-0.01405227662041914,-0.026164491092955232,-0.010309482093349077,-0.00418555574576065,0.0,-0.002658412793900746,-0.00042447141853019503,0.001193611040889164,0.0002281204465620696,-0.0014750595183247546,-0.05243232062660728,-9.659991361301829e-05,-0.005550989551255869,-0.018630703060293134,-0.03888170525011697,0.0,9.77916373287313e-05
-0.009432416058845676,-0.00035316347377800536,0.0012318676401843894,-0.02227660427833781,0.005094199331222474,-0.011133815758460898,-0.004456683713752556,0.0,0.019045633735043716,-0.0004193125946973313,0.0013367782700571095,0.00020440866932318536,-0.0016171480752993383,0.0027059553665873394,-2.1136175922401903e-05,-0.005946508291636194,0.00017761389130271842,-0.04196680941170572,0.0,6.384038900186795e-06
-0.009550348918581697,0.009192507700829699,0.001256645311494248,-0.022559111669115645,-0.0286241013863915,-0.011274074603392309,0.02731729499908025,0.0,-0.0029366657768637853,-0.000425147250461292,0.0013683176018611824,-0.019963414254691815,0.03827074393515534,0.002765121349342163,-1.4995850460522679e-05,-0.0060133578318578304,0.00018373593127501365,-0.004971756160956981,0.0,0.0
-0.009507562692657874,0.009164582188144851,0.001253027859788652,-0.022452728583481733,0.005149875893627452,-0.011220520841684798,-0.0044982693841255405,0.0,0.019225843075546444,-0.0004199567699118876,0.0013522673226157497,-0.019858898059974643,0.03807958302718506,0.0027321151228925757,-1.450562472067296e-05,-0.005988393331533954,0.00017473772569072862,-0.042274748602123,0.0,-9.08710132572349e-06
-0.009600333071680896,-0.019711039272968946,0.0012577699372913816,-0.01539050837477217,0.005213626135871368,-0.011330229480517973,0.027471158423565914,0.0,0.019428373380823667,-0.0004126769441815315,0.0013760009708159294,0.0002078932334372383,-0.001650826445831443,0.0027754556049446938,-1.4016140402916015e-05,-0.00603885212635834,0.00018238697967732097,-0.005001192713981201,0.0,0.0
-0.009639995567637734,0.009316122039006048,0.001275019237462768,-0.015451983602891408,0.005249407377604751,-0.011380139574357994,0.027623989871722533,0.0,-0.0029497681899469754,-0.0004218421833315345,0.0013839361683893113,-0.020139062808863732,0.03869166901048751,0.0028009463633248965,-2.221590601931846e-05,-0.006049012233381636,0.0001777677794435032,-0.004985131836610701,0.0,0.0
-0.009455928804699792,0.009102491442426947,0.00123370402444862,-0.02234991928208073,-0.028367803468422423,-0.011176010721026973,-0.00447579556034296,0.0,0.019107009173760903,-0.00042421898166991145,0.0013305794141525455,-0.019764762414064312,0.037869468579901776,0.0027263977644578132,-2.1524490274469432e-05,-0.0059648403891980435,-0.02022953068042372,-0.004960641597133303,0.0,0.0
-0.009451443400620792,0.009103394790333962,0.0012331909504264367,-0.015164695764949143,-0.028345167245376203,-0.011159481916891955,0.02700506713020211,0.0,-0.002922479981598628,-0.0004102321811018754,0.001354150593458935,0.00021666685560444557,0.03785097788762618,0.002712424859630425,0.0,-0.0059591602862745586,-0.02024718064245861,-0.042068339780069804,0.0,-1.0542878955230317e-05
-0.008748170477917077,-0.018067729657011894,-0.003709160880431644,-0.014025250081590706,-0.026291532720137813,-0.010331445293051222,-0.004281170266874518,0.0,-0.00272092386270098,-0.00033917275266316557,0.0011999157823710178,-0.018246408012911962,0.03478027899844259,-0.05265872111959267,0.0,-0.005523324511140751,-0.018683471832258866,-0.03899161074809959,0.0,0.0
-0.009252638159129568,-0.019046429395257185,-0.003945323374000211,-0.014849697041478002,0.005000599818987125,-0.010929529452967568,-0.004377710281449842,0.0,-0.0028707135670800778,-0.0003974668564456012,0.001308956193543653,-0.01933039162973165,0.036962244952236455,0.0026196140111166247,-1.811232071336823e-05,-0.0058503558843827665,-0.019803770134860867,-0.04124922555860581,0.0,-9.886469480024918e-06
-0.009166397455259398,0.00875742175968943,0.0011839577563823398,-0.021601390419087315,-0.027466214383163948,-0.010773729689840996,-0.004344091971696516,0.0,-0.002792274931759167,-0.00043705419995556223,0.0012633657768661088,-0.01907502930288243,0.03646889008437526,0.002603569164538619,0.0,-0.005751951586484719,-0.019524063410722114,-0.05611852001858218,0.0,0.0
-0.009569516586269675,0.009218725877387927,0.0012585160820430118,-0.022582449846861728,0.005190492964454637,-0.011293169661833486,-0.0045090430654521835,0.0,-0.0029423944981589577,-0.0004221754881888889,0.0013715541906382535,-0.019982523834553727,0.03832887906684793,0.0027567463013460835,-2.020969025666454e-05,-0.006021301914080247,0.00017831724010789032,-0.00497867104392468,0.0,0.0
-0.00941299205498972,0.009044142250724184,0.0012313462809546661,-0.015106387513160922,-0.028227199879595554,-0.011114691115025574,-0.004456449512910227,0.0,-0.0029018464435010966,-0.0004198596741718324,0.0013257281780598748,-0.01966591225398269,0.03765230121053459,0.0026942168245274686,-9.8149106464382e-06,-0.00593513996564301,-0.020139865992761533,-0.0049588901315727185,0.0,0.0
-0.009663864483070732,-0.019812725663932086,0.0012756012760229186,-0.015466167858417828,0.005287213325116139,-0.011390366527908993,0.027730887896689094,0.0,0.019607405485797924,0.0050728804678721725,0.001390248457341199,0.00022076769748719349,-0.0016722673819411888,0.0028389162654294904,-2.255726478936565e-05,-0.006060938415859673,0.00018033417036116442,0.06463796859830487,0.0,0.0
-0.009657427072118077,0.003942628118596273,0.0012775618098531815,-0.02272260791724537,0.005292665123021667,-0.011357966880639269,0.027729066468497036,0.01309331933284663,-0.002946303200885915,-0.0004262823257296971,0.0014066425453268287,0.00022581568720179238,0.03882785980664204,0.002859036180227281,-2.1858075370019738e-05,-0.0060218774175283514,0.0001852380617112365,0.06471061779418269,0.0,0.0
-0.009632062384811122,0.003919817898095775,0.001271048675796103,-0.022735425776391278,-0.028834491160648706,-0.011356764499972312,0.027610206879611007,0.0,-0.0029690415912045215,-0.00042052847440117333,0.001383715287728779,-0.02012963481853156,0.03872421652584641,0.0028111720973748033,-1.4776747634929455e-05,-0.006053948548581432,0.00018327296608921457,0.06433619095714993,0.0,0.0
-0.009528076320074878,0.009180344129401259,0.0012529408421328094,-0.01528225718837196,0.00515772527349207,-0.011247467554366229,-0.004496128322072176,0.0,-0.0029283751678646206,-0.00041710893181428536,0.0013546297482310624,-0.019912852047536938,0.03817002402158055,0.0027492385151751553,-1.992716464438697e-05,-0.005998203240053282,-0.020393919419071548,-0.004984803886099412,0.0,0.0
-0.00946934227151244,0.009118092232585704,-0.0040390774109796725,-0.015194162773285462,-0.028386050682688107,-0.011187779762512569,-0.004471435029949989,0.0,0.019138483396519728,-0.00041966727462338445,0.0013369976131412287,-0.01978407236884307,0.03790970902444371,0.0027156733745025297,-2.2487567483240968e-05,-0.0059718357332880145,-0.020259827782992217,-0.0049666822441629555,0.0,-5.31451233476421e-06
-0.00909616203293262,0.008733043778692157,-0.003911632839091995,-0.014641041241802363,-0.027382640987477967,-0.010771081985004437,-0.0043419418281407714,0.0,-0.0028230357946210254,-0.0003999107495196561,0.0012760680147794775,-0.01905744139716478,0.03643309977129217,-0.05483008924917645,-1.0205296383370318e-05,-0.005773928000938212,-0.019488672250855245,-0.004871657332807866,0.0,0.0
-0.009345712322502307,0.008987091399923349,-0.003990228526332543,-0.014985821604582918,0.005043697593556882,-0.01104196039327539,-0.004433908059746123,0.0,-0.0028858047868136226,-0.00041144433301588143,-0.04330380105423976,-0.019514740253454763,0.037342949517495734,0.0026775967332537194,-1.9152681546077657e-05,-0.005899827679908957,-0.01997761479060744,-0.004931878074171732,0.0,-8.262505328343606e-06
-0.009663799689807592,-0.0003096503991675223,0.0012812455271251056,-0.01544416936962402,0.005299843368038801,-0.011394346809637763,0.027755238396077277,0.0,-0.002949197779072983,-0.00041676716737596055,0.0014075247180243083,0.0002256829846973994,0.038864675827230924,0.002841892472517443,-2.0917061775350473e-05,-0.006045062876248722,0.00018141563867803405,0.06473256507614723,0.0,8.665320126249876e-06
-0.009069116165079081,-0.018709577187737407,0.001183504154251954,-0.014590837175063435,0.004909989719289967,-0.010738275082414091,-0.004341083182432474,0.0,-0.002812917422433094,-0.0004203902314261458,0.0012511949685149802,-0.018993997669372174,-0.0015526423219382416,0.00258453635454962,-2.7029211165194534e-05,-0.005777383818042101,-0.019457128080634798,-0.040624851623359985,0.0,-3.33231809308554e-05
-0.009125049649227206,-0.01872865302864298,0.0012048589270585329,-0.014646355744777965,-0.02737657024709129,-0.010792389987746452,-0.0043404295466843955,0.0,-0.002848892306335415,-0.000376864718204754,0.0012639601509692973,-0.019026815789263768,0.03638754180916309,0.002597069812558451,0.0,-0.005781873006919506,-0.019503887082889065,-0.04069385108272372,0.0,0.0
-0.00898195243067934,-0.0003760836649940575,0.0011036064400609025,-0.014238941953580409,-0.026838088978496006,0.003393308652079829,-0.0042540108572935555,0.0,-0.0027999749920413976,-0.00045890865883404266,-0.041424468467892536,-0.018589040556319453,0.035607616352543746,-0.05370337878402738,0.0,-0.005622683904173237,-0.01910170057189969,-0.0047835455177376585,0.0,0.0
-0.009609495428961903,-0.0003331823406801714,0.0012616310378156387,-0.01540012474345622,0.0052272753885813416,0.003633539920786023,-0.004527543547732941,0.0,0.01945064408761028,0.005024124871907169,0.0013715748389603673,-0.020070802582612176,0.03853104519805878,0.0027798093913290194,-1.8237980860044372e-05,-0.0060377164090391205,-0.020548966097878832,-0.004983999429573793,0.0,0.0
-0.009530731905193572,-0.019573721744676528,0.0012500567455159023,-0.022492593929411584,0.005167614730824485,-0.011246084255697572,0.027222400064799708,0.0,0.01926068225482698,0.0049779120244813685,0.0013562516780320812,0.00020606261301938929,-0.0016359809338633788,0.002745870694090122,-1.250822143431826e-05,-0.006004101420003731,-0.020381186690463165,-0.0049858000290672055,0.0,-0.004767984634324013
-0.009284042594551609,-0.0003363935517924863,0.001199035438259986,-0.01488559065160375,0.0049979019375038574,-0.010958779246291286,-0.004414568848302977,0.0,-0.0028667708055829357,-0.0004144134279524831,0.0013046425462966713,0.0002132924231964613,-0.0015971731453599685,-0.05572058777788754,-1.2419256703919302e-05,-0.0058680212648195545,0.00018549706001478133,-0.0049163667465651146,0.0,-1.3485701353371793e-05
-0.009455288651619086,-0.019427204293526318,0.0012369598239914121,-0.015162755078209533,0.005109009071961374,-0.011160636857579015,-0.0044784304837415835,0.0,-0.002911957878238747,-0.00042011907594350495,0.0013414636676403547,0.00021201691371954798,-0.0016180424548968156,0.002707193422145498,-1.5909598778749487e-05,-0.005967353338145927,0.0001746551427405287,-0.0049689543337486305,0.0,0.0
-0.00944652229608442,0.009071784390850383,-0.00402204432675015,-0.022308445985984544,-0.028309481274021223,-0.011149768153058176,-0.0044618493380351185,0.0,-0.0029065868522743683,-0.00041690267813297575,0.0013425604701153909,0.00021106597660065993,0.03778400586507387,0.0027120535079181857,-2.041843829378503e-05,-0.005958650495404978,-0.02020626145455032,-0.00497062157622645,0.0,0.0
-0.009645935818316805,-0.0003263134409459383,0.001272957322077844,-0.015459879529546095,0.005252343112082034,-0.011382596925745586,-0.004537937617772862,0.0,0.019546542901813534,-0.00041990260032497055,0.0013835462009101913,0.00021464438824061864,0.03871924560077356,0.002803860201234997,-1.5376322536552472e-05,-0.006058265608253295,0.0001833927138975332,-0.004985324318463397,0.0,0.0
-0.009285611590546161,0.008914804579030149,-0.0039631894651796975,-0.01488703615993816,0.005012779322362837,-0.0109614511912737,-0.004406147474196386,0.0,-0.0028864328392562374,-0.0004051832684222769,0.001319766175421362,-0.01939518883619247,0.03707119249041223,-0.055734378849161305,-5.938122208851418e-06,-0.005865772012114519,-0.01984410044317815,-0.004915224483216352,0.0,0.0
-0.009072469485903739,-0.01869523829657138,0.0011704933785904935,-0.021441642300614714,0.004884345084912635,-0.01070919671608397,-0.004309606733079034,0.0,-0.0028196895109521593,-0.0004429452965825574,0.001296336871950895,0.00017029038368898583,-0.0015436935869959562,0.0025893603142736698,-2.0436212084782078e-05,-0.005722381554112115,-0.019432701865079866,-0.055767698539524235,0.0,0.0
-0.0004719159805063218,0.009245834034888562,-0.004084685757930072,-0.015378609734510702,0.005210799604839053,0.003621431925211545,-0.004523411702239264,0.0,-0.0029405624041199487,0.005014636938548279,0.0013676050533884935,-0.020037756372959372,0.03844985511236556,0.0027730090163252947,-1.8166075968545106e-05,-0.006031653390141235,-0.02051666427178213,-0.004981387381094214,0.0,0.0
-0.009247537818982614,0.008860267105476915,-0.003965125503821083,-0.07892264430847079,-0.027713355164288432,0.0034686092822685155,-0.004378633508972395,0.0,-0.002852708473940044,-0.0004154843445024849,0.0012932970386204143,-0.019294153056905603,0.03693241855421871,0.002649109264031592,0.0,-0.0058526343027454335,0.00014458769719329073,-0.004895747615445492,0.0,0.0
-0.009499994872014873,-0.01950570143722412,-0.004048485191428163,-0.015228108573590237,0.005147165245641485,-0.011200271377830582,-0.0044946415526926,0.0,0.01919255646533678,-0.00042861304791804724,0.001353988552704661,-0.01982468135531129,0.03800049623559133,0.002731792208856232,-1.4945358889326186e-05,-0.005984934033919019,-0.0203024618728851,-0.004973395392995385,0.0,0.0
-0.009299331185472146,-0.019141846534741543,0.0012193032491711585,-0.014930944175512002,-0.027889494142273562,-0.010976436708857756,-0.004419158170409787,0.0,-0.0028658359438432555,-0.0004113428271148156,0.0013261903450956759,-0.019436453103837327,0.0371511135511814,0.002646580923056998,-9.431378006122448e-06,-0.005875066759980775,-0.019904118317033818,-0.004916969712435881,0.0,0.0
-0.009609572558242033,-0.019737430794975405,0.0012924270401663675,-0.015413940095681766,0.005278505315725816,-0.011360496096317773,0.027625579388430667,0.0,-0.0029349452461113713,0.0050296677835683125,0.0013923055475112973,-0.020109162933319043,0.03871127810732689,0.002821770076923708,-3.6643539310488535e-05,-0.006031513626986419,-0.020592808570280667,0.0913526782960447,0.0,-7.304479186814872e-06
-0.009050923177025638,-0.01859108719714377,-0.003836999516268463,-0.07714562390494444,-0.02712511750259167,-0.010713660478352743,-0.004287179653741941,0.0,-0.002835939919504378,-0.0004035839039304773,0.0012909186892899438,0.00019116662544062932,0.03605573819533819,0.0025672632007458355,-7.936172379609371e-06,-0.005728124003854066,-0.019291681104815075,-0.00486884866783846,0.0,0.0
-0.00046962891488679413,0.009320734353856474,-0.0041151121250656425,-0.015422492204507464,0.005299633241658728,-0.011379076932794559,0.027687557474182542,0.0,-0.0029218246310215856,0.005059766530129323,-0.044506487180938456,-0.020121804263351493,0.038773206538642406,0.0028580826451554144,0.0262025967201251,-0.006035115074992184,0.00018292557658118876,0.06450839476316877,0.0,-3.18822687746384e-05
-0.0004898351246997074,0.009204107110817495,-0.004081718883576499,-0.015317036443564995,-0.028635618250598984,-0.01129941956891775,0.0273554800476082,0.0,-0.0029518478883782174,0.005013461089218815,-0.044201452464456184,-0.020005260823597226,0.03833374506202951,0.0027937080731524734,-1.5528510454471228e-05,-0.005991534078732524,-0.02042682873189458,0.06359693976444418,0.0,0.0
-0.009381284595869867,0.009016465263816165,-0.0040114747161838354,-0.015048072918356385,0.005060728725411949,-0.011090220144903953,-0.004422776828116618,0.0,-0.0028830638238388456,-0.00040089423383557525,0.001330238691743762,-0.019585066504123564,0.03750291918658985,0.0026918429313541594,-6.021980521438799e-06,-0.005920830801656115,-0.0200638743804774,-0.04176452487888954,0.0,-1.1768223512495513e-05
-0.008555793158101552,-0.017524303736416204,-0.0036161172866166617,-0.013624186298806865,-0.0254446008082132,-0.010015084250467416,-0.003927789669083665,0.0,-0.0026164545527002595,-0.000508493946280831,0.001284255436451739,-0.017812989751454886,-0.001555464786019263,-0.05116551866844633,0.0,-0.005381995528305123,-0.01833598570474987,-0.03819863351531261,0.0,0.0
-0.00928919707382067,-0.019084240485571086,0.0012124905909851413,-0.014914214719909552,0.0050195274040195715,-0.01097094523993269,-0.00440071101358698,0.0,-0.0028509437708581346,-0.00041494874622027123,0.001286194891338227,-0.019413429763236893,-0.0015768969894080316,0.0026271810015682123,-1.3366848651127013e-05,-0.005891555725474595,-0.019850597725064215,-0.004918613603715732,0.0,-1.0027764765746516e-05
-0.009240290350347125,0.008857535324647631,0.0011946668024929565,-0.014822928756616787,-0.02770025156304078,-0.010909852468615984,-0.004374435223166446,0.0,-0.002859093591698474,-0.0003996852168444773,0.0013116169642846533,0.00018857621604166162,0.03689296524438272,-0.0555158280577478,-2.0687847906589047e-05,-0.005866774369961469,-0.01976019992109224,-0.004911452331820959,0.0,2.0942894121842026e-05
-0.00937033411016721,-0.019233554281309108,0.0012195393313713674,-0.01502215869748685,0.005054677735189535,-0.011052157301071447,-0.004427385665678731,0.0,-0.002883096684826283,-0.0004203469312249445,0.0013208239866499554,0.00020569233395046428,0.037427428037077146,0.0026728396805477572,-1.9277563318704714e-05,-0.005904073302816045,-0.020020711483195265,-0.04170001391266612,0.0,-5.5954703602340006e-06
-0.009607741595580149,-0.019766906485658937,0.0012596022896277572,-0.01539823930851475,0.005259803479174531,-0.01134353185502287,0.027565586648377792,0.0,0.019515499331476657,-0.0004100715261859005,0.0013776018602981875,0.0002244117728891737,0.03861842704731448,-0.05756630204030783,-2.843872551837115e-05,-0.006022923294707718,0.0001886136987155664,0.06421517067520885,0.0,1.7040441188304056e-05
-0.00958242746224242,0.003872712500759839,-0.004069039629046467,-0.015319593167949093,-0.02862876250078876,-0.011268026428047815,0.027390112993680306,0.0,-0.0029646556433811123,-0.0004440049751456921,0.0013724235226232678,0.0002123360892215211,0.03836194279858613,-0.057299771351235956,-3.9596093380008504e-05,-0.006029655005315276,0.00017533259900973073,0.06368858176851225,0.0,2.1713787933544393e-05
-0.009663662753821979,0.00393998700293916,-0.0041163252146564815,-0.022776365128672708,0.005279660295374445,-0.011393080769902128,-0.004536551129480281,0.0,-0.0029606515494442365,-0.0004234446474008839,0.0013958848947621246,0.00021877749072647367,0.03881202059192696,0.0028286733997701817,-1.1897528037289681e-05,-0.006050339995294718,0.00018599593176656074,0.06456357185855105,0.0,0.0
-0.009301489827846753,-0.019115951289242362,0.0012211040312234528,-0.01491601113916247,0.0050129669451021855,-0.010989084263125382,-0.004407997851027662,0.0,-0.0028666994699639674,-0.000411191371713046,0.0013072345937930217,0.0002032716660332135,-0.001583388180492188,0.0026342427832804953,-1.0782951818307791e-05,-0.005875258624094699,0.00018094701808709678,-0.0414292797163937,0.0,0.0
