comparable_frec,pred,ci_lo,ci_hi,P_overall,P_nonlin
3151.799472361809,0.4069970007816509,0.39056914796347825,0.4236355097089486,7.734299356521035e-08,0.001971324029173771
3211.2673869346736,0.4064943747736097,0.3900346776093014,0.42316679215577735,7.734299356521035e-08,0.001971324029173771
3270.7353015075378,0.40596297522999786,0.38947638491876124,0.4226643044879994,7.734299356521035e-08,0.001971324029173771
3330.203216080402,0.4054023029972437,0.38889390988726336,0.42212740397321724,7.734299356521035e-08,0.001971324029173771
3389.6711306532666,0.40481186227699884,0.3882868399642284,0.42155550838004013,7.734299356521035e-08,0.001971324029173771
3449.1390452261307,0.40419116081998363,0.38765470761401244,0.42094809892597734,7.734299356521035e-08,0.001971324029173771
3508.606959798995,0.4035397101290754,0.3869969876355441,0.4203047234968681,7.734299356521035e-08,0.001971324029173771
3568.0748743718596,0.4028570256720481,0.3863130942286222,0.41962500015157705,7.734299356521035e-08,0.001971324029173771
3627.5427889447237,0.40214262710437737,0.3856023778014884,0.4189086209190306,7.734299356521035e-08,0.001971324029173771
3687.010703517588,0.40139603850253663,0.3848641215225249,0.4181553558864666,7.734299356521035e-08,0.001971324029173771
3746.4786180904525,0.4006167886082105,0.3840975376291096,0.417365057567601,7.734299356521035e-08,0.001971324029173771
3805.9465326633167,0.39980441108386183,0.3833017635192744,0.41653766552681715,7.734299356521035e-08,0.001971324029173771
3865.414447236181,0.39895844478009,0.38247585766732833,0.4156732112199656,7.734299356521035e-08,0.001971324029173771
3924.8823618090455,0.3980784340152203,0.3816187954235214,0.41477182299345555,7.734299356521035e-08,0.001971324029173771
3984.3502763819097,0.3971640186909692,0.3807295307831844,0.4138338452649192,7.734299356521035e-08,0.001971324029173771
4043.818190954774,0.3962158878222851,0.3798077108475107,0.41286103584891026,7.734299356521035e-08,0.001971324029173771
4103.286105527638,0.3952354054530509,0.3788534594587987,0.41185603098447454,7.734299356521035e-08,0.001971324029173771
4162.754020100502,0.39422394680668993,0.3778669164602033,0.4108214744003864,7.734299356521035e-08,0.001971324029173771
4222.221934673367,0.39318288670058127,0.3768482405611804,0.40975999100077987,7.734299356521035e-08,0.001971324029173771
4281.6898492462315,0.3921135991961079,0.3757976206540375,0.4086741746201637,7.734299356521035e-08,0.001971324029173771
4341.157763819096,0.391017457247664,0.3747152873607325,0.4075665755345402,7.734299356521035e-08,0.001971324029173771
4400.62567839196,0.38989583235077796,0.373601524661796,0.40643968787734497,7.734299356521035e-08,0.001971324029173771
4460.093592964824,0.38875009418962025,0.37245668141463956,0.4052959371540953,7.734299356521035e-08,0.001971324029173771
4519.561507537688,0.3875816102842782,0.37128118253002435,0.40413766808863605,7.734299356521035e-08,0.001971324029173771
4579.029422110553,0.38639174563827944,0.37007553954639544,0.4029671330634222,7.734299356521035e-08,0.001971324029173771
4638.497336683417,0.38518186238694346,0.36884036032532297,0.4017864814331838,7.734299356521035e-08,0.001971324029173771
4697.965251256282,0.38395331944722844,0.367576357590019,0.40059774999299175,7.734299356521035e-08,0.001971324029173771
4757.433165829146,0.38270747216982093,0.36628435604446963,0.39940285486654026,7.734299356521035e-08,0.001971324029173771
4816.90108040201,0.3814456719942939,0.36496529784341003,0.39820358504809383,7.734299356521035e-08,0.001971324029173771
4876.368994974874,0.3801692661082216,0.36362024623195033,0.3970015977832544,7.734299356521035e-08,0.001971324029173771
4935.836909547739,0.37887959711120284,0.3622503872353199,0.3957984159122874,7.734299356521035e-08,0.001971324029173771
4995.304824120603,0.37757800268479713,0.36085702934979247,0.39459542722935653,7.734299356521035e-08,0.001971324029173771
5054.7727386934675,0.37626581526942166,0.3594416012602968,0.3933938858367413,7.734299356521035e-08,0.001971324029173771
5114.240653266332,0.37494436174929846,0.35800564768303594,0.39219491540041806,7.734299356521035e-08,0.001971324029173771
5173.708567839196,0.37361496314657333,0.356550823497412,0.3909995141475035,7.734299356521035e-08,0.001971324029173771
5233.17648241206,0.3722789343257496,0.3550788863862547,0.3898085613914072,7.734299356521035e-08,0.001971324029173771
5292.644396984925,0.3709375837096027,0.3535916882436353,0.3886228253302741,7.734299356521035e-08,0.001971324029173771
5352.112311557789,0.36959221300775097,0.3520911656337426,0.38744297184008664,7.734299356521035e-08,0.001971324029173771
5411.5802261306535,0.3682441169590632,0.35057932959229,0.38626957397574785,7.734299356521035e-08,0.001971324029173771
5471.048140703518,0.36689458308908485,0.34905825505495086,0.385103121900359,7.734299356521035e-08,0.001971324029173771
5530.516055276382,0.3655448914836572,0.3475300701776941,0.3839440329824209,7.734299356521035e-08,0.001971324029173771
5589.983969849246,0.3641963145798897,0.34599694578456247,0.38279266182987215,7.734299356521035e-08,0.001971324029173771
5649.451884422111,0.3628501169756324,0.3444610851426496,0.3816493100655054,7.734299356521035e-08,0.001971324029173771
5708.919798994975,0.3615075552585688,0.3429247142249135,0.3805142356872292,7.734299356521035e-08,0.001971324029173771
5768.3877135678395,0.3601698778560228,0.3413900725818011,0.3793876618960987,7.734299356521035e-08,0.001971324029173771
5827.855628140704,0.35883832490654227,0.33985940490470046,0.3782697853127719,7.734299356521035e-08,0.001971324029173771
5887.323542713568,0.3575141281542852,0.3383349533296149,0.377160783537422,7.734299356521035e-08,0.001971324029173771
5946.791457286432,0.35619851086719134,0.33681895049922794,0.3760608220381091,7.734299356521035e-08,0.001971324029173771
6006.259371859297,0.35489268777988303,0.3353136133761872,0.37497006037768577,7.734299356521035e-08,0.001971324029173771
6065.727286432161,0.35359786506218743,0.33382113778004935,0.37388865780941827,7.734299356521035e-08,0.001971324029173771
6125.195201005025,0.35231524031412437,0.33234369360462923,0.37281677828692017,7.734299356521035e-08,0.001971324029173771
