agey,pred,ci_lo,ci_hi,P_overall,P_nonlin
77.63819095477388,0.3892272027607167,0.360506052201767,0.4187382432972476,0.46221455748257845,0.33629325844900415
77.76884422110552,0.38870417563048015,0.35999229323982396,0.4182096598194914,0.46221455748257845,0.33629325844900415
77.89949748743719,0.3881629676750303,0.35947488784089576,0.4176476915585115,0.46221455748257845,0.33629325844900415
78.03015075376885,0.38760390070877565,0.35895246944282616,0.41705443009263055,0.46221455748257845,0.33629325844900415
78.1608040201005,0.38702729711518224,0.3584235742817121,0.41643207288444883,0.46221455748257845,0.33629325844900415
78.29145728643216,0.3864334798096243,0.3578866420358182,0.4157829224332563,0.46221455748257845,0.33629325844900415
78.42211055276383,0.38582277220223243,0.357340016996599,0.41510938490052435,0.46221455748257845,0.33629325844900415
78.55276381909547,0.3851954981606926,0.3567819500127156,0.41441396796065477,0.46221455748257845,0.33629325844900415
78.68341708542714,0.38455198197295504,0.35621060146862976,0.41369927761358993,0.46221455748257845,0.33629325844900415
78.8140703517588,0.3838925483098128,0.35562404557167165,0.4129680136836912,0.46221455748257845,0.33629325844900415
78.94472361809045,0.38321752218731603,0.3550202762274483,0.41222296372343986,0.46221455748257845,0.33629325844900415
79.07537688442211,0.3825272289289899,0.3543972147796436,0.41146699504444906,0.46221455748257845,0.33629325844900415
79.20603015075378,0.3818219941278306,0.3537527198728558,0.4107030446158057,0.46221455748257845,0.33629325844900415
79.33668341708542,0.3811021436080537,0.35308459966224376,0.40993410660475066,0.46221455748257845,0.33629325844900415
79.46733668341709,0.3803680033865758,0.3523906265378448,0.4091632173907344,0.46221455748257845,0.33629325844900415
79.59798994974875,0.37961989963421344,0.3516685544518255,0.4083934379636142,0.46221455748257845,0.33629325844900415
79.7286432160804,0.3788581586365849,0.35091613883251255,0.407627833721284,0.46221455748257845,0.33629325844900415
79.85929648241206,0.378083106754706,0.35013115894107066,0.40686945181013223,0.46221455748257845,0.33629325844900415
79.98994974874373,0.3772950703852738,0.34931144237936174,0.40612129629918003,0.46221455748257845,0.33629325844900415
80.12060301507537,0.37649437592063417,0.34845489129850776,0.4053863016378712,0.46221455748257845,0.33629325844900415
80.25125628140704,0.3756813497084334,0.34755950969815846,0.4046673050071332,0.46221455748257845,0.33629325844900415
80.3819095477387,0.37485631801095826,0.34662343106051846,0.40396701831938925,0.46221455748257845,0.33629325844900415
80.51256281407035,0.37401960696416847,0.34564494544659397,0.4032880007399052,0.46221455748257845,0.33629325844900415
80.64321608040201,0.3731715425364315,0.3446225251104756,0.4026326326736187,0.46221455748257845,0.33629325844900415
80.77386934673368,0.37231245048697253,0.3435548476738459,0.4020030921753328,0.46221455748257845,0.33629325844900415
80.90452261306532,0.37144265632405227,0.34244081595548287,0.40140133468868006,0.46221455748257845,0.33629325844900415
81.03517587939699,0.3705624852628896,0.34127957367070155,0.40082907689920166,0.46221455748257845,0.33629325844900415
81.16582914572865,0.369672262183352,0.340070516396976,0.40028778530568954,0.46221455748257845,0.33629325844900415
81.2964824120603,0.36877231158743046,0.33881329743038646,0.39977866988563,0.46221455748257845,0.33629325844900415
81.42713567839196,0.3678629575565279,0.33750782841307375,0.39930268297515314,0.46221455748257845,0.33629325844900415
81.55778894472363,0.3669445237085859,0.3361542748712914,0.39886052322457516,0.46221455748257845,0.33629325844900415
81.68844221105527,0.36601733315507734,0.3347530470437161,0.39845264425063476,0.46221455748257845,0.33629325844900415
81.81909547738694,0.3650817084578975,0.3333047865804361,0.3980792674058533,0.46221455748257845,0.33629325844900415
81.9497487437186,0.3641379715861865,0.3318103498402406,0.3977403979383274,0.46221455748257845,0.33629325844900415
82.08040201005025,0.36318644387311483,0.33027078860033965,0.3974358437288223,0.46221455748257845,0.33629325844900415
82.21105527638191,0.36222744597267187,0.3286873290185405,0.3971652357662165,0.46221455748257845,0.33629325844900415
82.34170854271358,0.3612612978164922,0.3270613496594265,0.39692804955088745,0.46221455748257845,0.33629325844900415
82.47236180904522,0.36028831857076066,0.3253943593238763,0.3967236266878963,0.46221455748257845,0.33629325844900415
82.60301507537689,0.35930882659323626,0.3236879753182931,0.39655119603484995,0.46221455748257845,0.33629325844900415
82.73366834170855,0.3583231393904373,0.3219439026794872,0.3964098938897978,0.46221455748257845,0.33629325844900415
82.8643216080402,0.3573315735750301,0.3201639147453293,0.3962987828303772,0.46221455748257845,0.33629325844900415
82.99497487437186,0.3563344448234659,0.31834983533991384,0.3962168689368469,0.46221455748257845,0.33629325844900415
83.12562814070353,0.35533206783391236,0.31650352273212207,0.3961631172415182,0.46221455748257845,0.33629325844900415
83.25628140703517,0.35432475628452303,0.31462685543254065,0.3961364653410541,0.46221455748257845,0.33629325844900415
83.38693467336684,0.35331282279209375,0.3127217198176743,0.3961358351841371,0.46221455748257845,0.33629325844900415
83.5175879396985,0.3522965788711534,0.3107899995123585,0.39616014310505515,0.46221455748257845,0.33629325844900415
83.64824120603015,0.35127633489353455,0.3088335664199702,0.39620830821506,0.46221455748257845,0.33629325844900415
83.77889447236181,0.35025240004847574,0.3068542732633826,0.3962792592900046,0.46221455748257845,0.33629325844900415
83.90954773869348,0.34922508230330157,0.30485394748510775,0.39637194030726614,0.46221455748257845,0.33629325844900415
84.04020100502512,0.3481946883647308,0.30283438635017174,0.3964853147898323,0.46221455748257845,0.33629325844900415
84.17085427135679,0.3471615236408603,0.3007973530975916,0.39661836911309695,0.46221455748257845,0.33629325844900415
84.30150753768845,0.3461258922038763,0.29874457399372983,0.3967701149224726,0.46221455748257845,0.33629325844900415
84.4321608040201,0.34508809675353935,0.2966777361515363,0.3969395907991614,0.46221455748257845,0.33629325844900415
84.56281407035176,0.34404843858149275,0.2945984859923354,0.3971258632987406,0.46221455748257845,0.33629325844900415
84.69346733668343,0.34300721753644486,0.2925084282402896,0.39732802747371043,0.46221455748257845,0.33629325844900415
84.82412060301507,0.34196473199027033,0.2904091253531685,0.3975452069775968,0.46221455748257845,0.33629325844900415
84.95477386934674,0.34092127880508105,0.2883020973060462,0.3977765538351646,0.46221455748257845,0.33629325844900415
85.0854271356784,0.3398771533013127,0.2861888216566704,0.39802124795112226,0.46221455748257845,0.33629325844900415
85.21608040201005,0.33883264922687445,0.28407073383228093,0.3982784964185965,0.46221455748257845,0.33629325844900415
